file_name,formula,space_group,value_per_atom
2601_AlSr3,AlSr3,Immm,0.0081842561815732
2603_Ir3Ni,Ir3Ni,Fm-3m,0.3806097119806306
2620_Ta2V2,Ta2V2,Imma,0.0268457363837892
2627_Ni10Ge6,Ni10Ge6,C2,-0.4625513556699081
2630_CsBr,CsBr,Pm-3m,-1.8905071260349693
2631_MoSr3,MoSr3,I4/mmm,0.8337843536027552
2644_FePb,FePb,Pm-3m,0.8418730722704222
2646_Al2Cu,Al2Cu,Immm,-0.0699907180162859
2652_Fe4Pb,Fe4Pb,Im-3m,1.4306924841850814
2728_Pd2V4,Pd2V4,Pnnm,0.4185596658639869
2730_Ir2Nb2,Ir2Nb2,Cmme,-0.1578713088821608
2734_Al6Sr2,Al6Sr2,Pmmn,-0.1886478219166454
2739_As4Br2,As4Br2,Cmcm,-0.1734847560270319
2760_Cu4Nb4,Cu4Nb4,P2_13,0.305104841116413
2761_AuK3,AuK3,Imm2,-0.1330414285429428
2797_Al2Na2,Al2Na2,Cmme,0.1064447917505271
2802_AlGe,AlGe,Pm-3m,0.1840861531470681
2819_Sn2Ta,Sn2Ta,I4/mmm,0.0501756129162392
2820_Cu7In,Cu7In,Fm-3m,0.0432744772338304
2822_AuCu3,AuCu3,Pm-3m,1.091933621721732
2825_Pt2Rh2,Pt2Rh2,I4_1/amd,-0.0205890368021455
2827_PtAs3,PtAs3,Pmmm,0.1837744748839611
2829_Ca2Nb,Ca2Nb,Fm-3m,1.172952547926214
2831_AuI,AuI,P-6m2,0.2614996616232603
2861_Nb5W4,Nb5W4,I4/mmm,-0.0496318712627438
2867_Ba3In,Ba3In,P4/mmm,-0.2121527880530078
2868_InBr3,InBr3,P4/mmm,-0.2723892605766789
2869_AlAs,AlAs,Pm-3m,-0.1240213191225514
2878_Al2Ni4,Al2Ni4,Cmcm,-0.4666516932421451
2879_Ca6Nb2,Ca6Nb2,Pm-3n,0.6537715933229715
2882_Mo2Pd26,Mo2Pd26,Fm-3c,0.4924532836956327
2888_AgFe2,AgFe2,Immm,0.355599325778184
2889_BaIn2,BaIn2,Fm-3m,0.0835970481372318
2913_Pb2P2,Pb2P2,P4/nmm,0.1636887776688462
2916_MoRh2,MoRh2,I4/mmm,0.0380025121836678
2919_Ag8Au4,Ag8Au4,I4_1/amd,-0.0441376497046051
2923_Ga3Pb,Ga3Pb,P4/mmm,0.0530431986566251
2925_Ag3Sr,Ag3Sr,Pm-3m,-0.0453551621271102
2926_Ga4In4,Ga4In4,P2_13,0.0605925755307299
2931_AlMn,AlMn,Fm-3m,0.4252473515547947
2936_BaGe,BaGe,Fm-3m,-0.1820046348794206
2938_KP,KP,F-43m,0.7114022996563714
2942_IrRh4,IrRh4,I4/m,-0.0017556820822136
2945_Ir2Ni4,Ir2Ni4,Cmcm,0.0603663610725782
2955_Ni3Sr,Ni3Sr,Cmmm,0.5203327610247177
2957_Sm3W,Sm3W,I4/mmm,0.0631950852148808
2958_Na3Ge,Na3Ge,Pmmm,0.0413320232122367
2971_Ca5Sb4,Ca5Sb4,I4/mmm,-0.541558037310753
2973_Pt6V2,Pt6V2,Pm-3n,-0.2525866931293699
2980_Al6Cu18,Al6Cu18,Pmmn,-0.1877240450960808
2983_FePt3,FePt3,Cmmm,0.1121834255869433
2990_MoSn4,MoSn4,Im-3m,0.1971744835279807
2991_Al4Pd4,Al4Pd4,Pnma,-0.7855255843605562
2992_Mn2W,Mn2W,Fmmm,0.2009777584899078
2999_Ta2Sb2,Ta2Sb2,I4_1/amd,0.3728647878519764
3002_Ir2Rh2,Ir2Rh2,P4/nmm,-0.0085060714919453
3003_Na2P2,Na2P2,Imma,-0.3394175410175988
3016_NaBr,NaBr,Fm-3m,-1.7192765439625828
3028_Cu5W,Cu5W,Cmmm,0.3101269911022661
3047_Sr2Br,Sr2Br,Fmmm,-0.9625135229918774
3048_WBr,WBr,Cmmm,1.3061581927178931
3052_Ag2Ir4,Ag2Ir4,Fd-3m,0.5584920547057214
3061_Rh5W3,Rh5W3,Cmmm,-0.1732244838902854
3071_Mo2Rh2,Mo2Rh2,Cmcm,-0.0447398362324946
3088_Rh4As12,Rh4As12,Im-3,-0.4381732386554331
3096_Rh3As,Rh3As,Cmmm,0.1899546984508608
3111_Al4Ir2,Al4Ir2,Cmcm,-0.45446727995319
3117_Ba4Ir12,Ba4Ir12,Pnma,0.140989215501504
3126_InPd,InPd,Pm-3m,-0.5193825637928868
3128_NiGe2,NiGe2,P4/mmm,0.0688872912331408
3129_Sn5W,Sn5W,Amm2,0.3710214703773496
3131_YbBr,YbBr,Fm-3m,-1.4106922041879266
3137_PbP3,PbP3,I4/mmm,0.759440252156609
3139_Al2Ni,Al2Ni,I4/mmm,-0.4006925273024191
3141_Cu2K4,Cu2K4,Fd-3m,0.7106508718075055
3146_Ba2W2,Ba2W2,Cmcm,0.8228393727936236
3155_CuNi2,CuNi2,I4/mmm,0.0278102839109202
3159_K4Sn,K4Sn,Im-3m,-0.046379581696436
3160_Ca10Ge6,Ca10Ge6,I4/mcm,-0.5731595545363475
3165_Na2Rh4,Na2Rh4,Pnnm,0.4923615386228531
3167_AlBa8,AlBa8,I4/mmm,0.0339744709387872
3169_RbSm,RbSm,F-43m,1.509341299483286
3170_Pd5Rb,Pd5Rb,P4/mmm,0.153967332672618
3171_Sn6W2,Sn6W2,Pmmn,0.4786639913277879
3173_Al4Cu2,Al4Cu2,Cmcm,-0.0344383852028453
3174_Ga3Pd,Ga3Pd,Imm2,-0.2564353314449885
3180_AlBa2,AlBa2,P4/mmm,0.0085581230857399
3181_Mn3Rh,Mn3Rh,Pmmm,0.0538139994731174
3183_Al4Sr2,Al4Sr2,Pnnm,0.2872414261810381
3192_InK,InK,Pm-3m,0.067864092426493
3202_AlAs,AlAs,P4/mmm,-0.1258805203464161
3209_PtRh3,PtRh3,P4/mmm,-0.0067502684002151
3210_Ba2W,Ba2W,Immm,1.3084603054428634
3213_AgEu,AgEu,Pm-3m,-0.4924128376574583
3215_K8W4,K8W4,Pa-3,2.0775030196961777
3218_Sn3W,Sn3W,Imm2,0.2896653718213491
3219_KNa3,KNa3,Immm,0.0155194455850997
3221_Al3Cu,Al3Cu,Immm,0.0063965280789801
3222_Ca17Nb12,Ca17Nb12,I-43m,0.52174118601973
3226_MoRh,MoRh,P4/mmm,-0.1753282368478412
3235_BaGe,BaGe,Fm-3m,-0.1830738889749259
3242_K2Nb6,K2Nb6,Cmcm,1.0406142192645351
3244_Al4Eu2,Al4Eu2,P4_2/mnm,0.6089629541792144
3245_Ba4W4,Ba4W4,Pnma,1.0878871809741997
3247_GaPb8,GaPb8,I4/mmm,0.0253117476819279
3250_InV,InV,Pm-3m,0.3685158133105357
3252_Mn3Nb,Mn3Nb,P4/mmm,0.0587387417979776
3254_Ir2W4,Ir2W4,I4/mcm,0.0504986066526266
3260_P12Br17,P12Br17,I-43m,-0.1160226505544552
3267_AlMn,AlMn,Pm-3m,-0.0462419779947644
3268_Al5Mn,Al5Mn,F-43m,0.1800210855609935
3274_Al4In,Al4In,I4/mmm,0.1408628166853951
3275_WBr2,WBr2,I4/mmm,0.5786490800307025
3277_Mn2Sb2,Mn2Sb2,Cmcm,0.2208059199903882
3278_InMn,InMn,P4/mmm,0.2268852581227722
3281_Sn18W6,Sn18W6,Pmmn,0.5323133311983336
3285_In24Pt5,In24Pt5,I-43m,0.0133550996723297
3287_Cr9Ga12,Cr9Ga12,C2/m,-0.0512915740185254
3289_AlSr3,AlSr3,I4/mmm,0.057116047106092
3305_Cu4Fe,Cu4Fe,I4/m,0.1124787343126072
3306_Fe4Br12,Fe4Br12,Pnma,-0.2228960036185552
3307_AlCs,AlCs,P4/mmm,0.8024916049669821
3310_KAs,KAs,P-6m2,-0.1738326167191761
3314_PtBr5,PtBr5,Amm2,-0.0871835685459364
3321_AgEu,AgEu,P4/mmm,-0.4739998494988326
3324_Cs2Ni6,Cs2Ni6,P6_3/mmc,0.6204138322765402
3331_KP,KP,P4/mmm,0.134582269728186
3332_Nb4Br,Nb4Br,I4/mmm,0.819528878927396
3336_Al8Mn16,Al8Mn16,Fd-3m,0.1273715740383494
3337_K2Nb2,K2Nb2,Cmcm,1.3984264495015708
3340_Ag4Pt8,Ag4Pt8,P-1,0.0432711982259418
3342_KP3,KP3,Pmmm,0.015246017205297
3347_CuIn5,CuIn5,F-43m,0.3415053973082337
3350_Al3Pt,Al3Pt,Imm2,-0.4537269625614808
3355_NaBr,NaBr,Cmmm,-1.51503601569897
3359_Ga2Ta,Ga2Ta,I4/mmm,0.0503635093607286
3366_Al4As2,Al4As2,P4_2/mnm,0.202797994810151
3367_Al6Cu18,Al6Cu18,Pmmn,-0.2013947623643298
3369_In2Pt,In2Pt,Fm-3m,-0.4998269741034047
3374_Rh5W3,Rh5W3,Cmmm,-0.1680544947770705
3383_InMn2,InMn2,I4/mmm,0.2647872636948243
3386_Ag5P,Ag5P,F-43m,0.3444536904378221
3392_Fe2Mn4,Fe2Mn4,Fd-3m,0.2141786033866128
3395_IrP3,IrP3,P4/mmm,0.3209887184886195
3396_AcSm,AcSm,P4/mmm,-0.3177316675339456
3397_Ni2Pd,Ni2Pd,I4/mmm,0.0330800850408934
3402_TaP,TaP,Pm-3m,-0.5758566204072242
3403_BaCa5,BaCa5,P4/mmm,0.0209200169999936
3411_Cu4As2,Cu4As2,P4/nmm,-0.1525581951790394
3412_Sn12Sb17,Sn12Sb17,I-43m,0.089294179427916
3418_Fe2As2,Fe2As2,P4/nmm,-0.0034891794196232
3429_Al4Pd6,Al4Pd6,R-3c,-0.5849627395921765
3431_RhBr,RhBr,P-6m2,0.4504867152200558
3435_NbBr3,NbBr3,P4/mmm,-0.3850672075571144
3441_AlSb2,AlSb2,I4/mmm,0.1446425292884262
3442_Ir3P,Ir3P,Pm-3m,0.15142946223893
3445_Sr2As4,Sr2As4,Pnnm,-0.5606790033731818
3453_Nb3Bi,Nb3Bi,Fm-3m,0.2577617338898896
3454_Rh4Sm2,Rh4Sm2,Fd-3m,-0.9147207188694786
3455_FeGe7,FeGe7,Fm-3m,0.4406868157201442
3467_PaRh,PaRh,P4/mmm,-0.6029352313563088
3473_CrU,CrU,Fm-3m,0.6061157164975111
3480_Ba4Sr16,Ba4Sr16,I-43m,0.1938910097868522
3487_Cu4Mn,Cu4Mn,I4/m,0.0374399811596923
3495_AlBr3,AlBr3,P4/mmm,-0.2381826702708811
3496_V3P,V3P,Pm-3m,-0.4864401960416202
3503_Ir3I,Ir3I,Pm-3m,0.9992646734241646
3504_Al4Pt6,Al4Pt6,Fdd2,-0.8428913653579073
3505_Cu3Br,Cu3Br,I4/mmm,0.4183911709454029
3508_Al7Ge,Al7Ge,Fm-3m,0.0486894881177044
3509_Fe4Na2,Fe4Na2,Fd-3m,0.9275578196026
3516_Ca2Sb2,Ca2Sb2,Pmma,-0.8103366219678154
3523_AlRh4,AlRh4,I4/mmm,0.1490114095620938
3526_FeGe,FeGe,Pm-3m,0.0018767926074065
3528_Nb2As2,Nb2As2,P4/nmm,-0.5484444669754387
3530_P3Br,P3Br,Pm-3m,1.926129210792646
3532_Ca2Ga,Ca2Ga,I4/mmm,-0.3246202201433765
3535_Ir4Ta12,Ir4Ta12,Pnma,-0.1931485683947595
3540_AgIr,AgIr,P4/mmm,0.7201161562403575
3544_Ba2Sb,Ba2Sb,Fmmm,-8.07092158461461
3553_NbSr3,NbSr3,Immm,0.7270039404560236
3554_Mo4Nb2,Mo4Nb2,I4_1/amd,0.5445260246281526
3556_SrAs,SrAs,Immm,-0.8153866816487305
3558_Pt3As,Pt3As,P4/mmm,-0.0049831231664407
3560_PdPt3,PdPt3,Immm,0.0656485356757095
3572_In2Pb2,In2Pb2,P4/nmm,-0.0006363025444038
3576_NpPa3,NpPa3,Pm-3m,-0.3460640993861492
3577_EuMn,EuMn,R-3m,0.6012495285623629
3579_Au21Ga6,Au21Ga6,P-62m,-0.1366279752500119
3580_In4Pb2,In4Pb2,I4_1/amd,0.0253351892478015
3581_Ba3Sr,Ba3Sr,Immm,0.0026527436349885
3582_Pd2Rh2,Pd2Rh2,Cmme,0.1426459089233844
3583_AlK4,AlK4,I4/mmm,0.4481500084409727
3585_Pt6As2,Pt6As2,I4/mmm,-0.0470132012798281
3588_FeSb,FeSb,R-3m,0.1735590152007571
3592_In2W,In2W,I4/mmm,0.7245268331346111
3593_K2Sb2,K2Sb2,Imma,-0.3844806039214687
3606_KNi,KNi,R-3m,1.0052471914417698
3607_Fe3As,Fe3As,Pm-3m,1.3052704991518975
3611_Ni2Pb2,Ni2Pb2,P6_3mc,0.6257644555964119
3613_Au4V2,Au4V2,Cmcm,0.0171157944692872
3619_EuI,EuI,P-6m2,-1.3552092755245704
3626_Nb2Sr2,Nb2Sr2,Cmcm,0.8231238151646618
3627_Cu16Mn8,Cu16Mn8,Fd-3m,0.3382363165353024
3633_Ta4Sb8,Ta4Sb8,Pnma,0.2600121913022366
3638_Cu2Fe2,Cu2Fe2,Imma,0.2020980547607358
3652_V2Ge,V2Ge,I4/mmm,-0.3074182880661394
3655_IrSn2,IrSn2,I4/mmm,-0.065348526247007
3658_Al2Ta2,Al2Ta2,P6_3/mmc,1.0984819167369944
3670_Pd4As2,Pd4As2,Cmcm,-0.2132849462625093
3672_AcNa,AcNa,Pm-3m,0.2468821919774466
3678_K2Ta,K2Ta,P4/mmm,1.574859957444275
3685_AlAs,AlAs,P4/mmm,-0.1401830677239841
3687_Al2Pt,Al2Pt,P4/mmm,-0.6005503292033859
3690_NpPb,NpPb,F-43m,1.3011929922110452
3691_BaRh2,BaRh2,I4/mmm,0.1387420418890942
3697_AlPt2,AlPt2,I4/mmm,-0.8184847811437367
3702_Ni2P2,Ni2P2,P4/nmm,-0.2510017772277049
3703_CuFe2,CuFe2,Fmmm,0.079502949474796
3708_Ni8Ge4,Ni8Ge4,Pnma,-0.4454890874569628
3714_Fe2Sr6,Fe2Sr6,I4/mmm,0.8647008501467695
3720_Ni3P,Ni3P,P4/mmm,-0.1701341414636958
3730_Al2Cu,Al2Cu,P4/mmm,-0.024514671381759
3737_CaP5,CaP5,P4/mmm,0.1311372483648725
3738_Ag2Nb2,Ag2Nb2,Cmcm,0.2586238279425172
3740_Ir2Pb,Ir2Pb,I4/mmm,0.5982526184912954
3749_MnNb,MnNb,Fm-3m,0.6193162444871074
3750_Mn2Ge2,Mn2Ge2,Cmcm,0.1626999725298628
3758_Eu3Pd,Eu3Pd,Pm-3m,-0.3023895575627371
3759_NiRh5,NiRh5,Pmmm,0.0241607385453797
3772_Mo10Ge6,Mo10Ge6,P6_3/mcm,-0.1450532842163383
3773_Ge2P2,Ge2P2,C2/m,0.4919381840765435
3775_Cu2I2,Cu2I2,P6_3mc,-0.2441904427747188
3778_InMo,InMo,R-3m,0.4716348834971979
3790_MnPd3,MnPd3,Cmmm,-0.1677646712931579
3791_Fe3Na,Fe3Na,Pmmm,0.7118915968889912
3796_Cu3V,Cu3V,Pm-3m,0.2278824626723592
3801_Na4P2,Na4P2,I4/mcm,-0.2358167291925571
3802_NaBr5,NaBr5,Cmmm,-0.4678710658109493
3804_InNb2,InNb2,I4/mmm,0.0286794322683559
3817_Na2Rh4,Na2Rh4,Cmcm,0.2454819018463692
3821_InK2,InK2,Fm-3m,0.1273937393592102
3822_Mn6Ta10,Mn6Ta10,I4/mcm,0.0135820767479337
3824_MoSr2,MoSr2,I4/mmm,0.954402009198068
3825_Ag2Nb4,Ag2Nb4,Cmcm,0.2471166870868621
3833_Ir3Na,Ir3Na,Cmmm,0.3140965208008399
3835_Fe2Br2,Fe2Br2,Pmma,0.555203703580994
3842_MnP,MnP,Pm-3m,-0.3775156260053043
3845_P2Br4,P2Br4,Cmcm,-0.0074376607961076
3846_CsP,CsP,P-6m2,0.6036632273622891
3867_AuTa3,AuTa3,Pm-3m,0.0237207956110818
3868_Au16Yb20,Au16Yb20,Pnma,-0.9813941101488048
3884_As18Br6,As18Br6,Pmmn,0.0226532074799372
3888_FeP5,FeP5,Cmmm,-0.1254662331799127
3892_BaIn3,BaIn3,C2/m,-0.1502425738916377
3893_NaPt3,NaPt3,P4/mmm,-0.0319060318697372
3894_CaI3,CaI3,Pm-3m,-0.787452079627013
3895_Ni2Sn2,Ni2Sn2,Pmmn,-0.1151318649780357
3903_AlGa2,AlGa2,I4/mmm,0.0353028648597616
3905_AlCe3,AlCe3,Pm-3m,-0.1653339908128144
3909_Ba2Ge,Ba2Ge,I4/mmm,-0.2536671172700515
3913_Cu7As,Cu7As,Fm-3m,0.0252278097608709
3920_Ag3Mo,Ag3Mo,P4/mmm,0.3129424275328398
3921_Sb3Ge,Sb3Ge,P4/mmm,0.2677004968112384
3922_Cu2Ir2,Cu2Ir2,Fd-3m,0.2529828817891149
3927_CuIr3,CuIr3,Pm-3m,0.2111150939396555
3979_Ni3V,Ni3V,I4/mmm,-0.2523763540864658
3985_Au3Cu,Au3Cu,Pm-3m,-0.0153363036812166
3991_CeAs,CeAs,Fm-3m,-1.7374966219490622
3993_Ag4Nb2,Ag4Nb2,Fd-3m,0.5543828981923381
3998_AgSr2,AgSr2,I4/mmm,-0.1903265589472257
4006_Ga3As,Ga3As,Imm2,0.0935757977451485
4010_Fe3Ta,Fe3Ta,P4/mmm,-0.1127685116032299
4012_Na2Pd4,Na2Pd4,Cmcm,-0.009570242687688
4022_KP,KP,F-43m,0.712586257773205
4029_VW5,VW5,F-43m,0.4316567842693999
4048_Na4Rh16,Na4Rh16,I23,0.5542941585464085
4055_Al16As8,Al16As8,Fd-3m,0.1657365845596465
4058_SrAs,SrAs,P4/mmm,-0.862153859829148
4059_Pb2P6,Pb2P6,Pmmn,0.0608281721851131
4064_In5Mo,In5Mo,Amm2,0.2891137401028671
4075_GaPb3,GaPb3,P4/mmm,0.0396178590203546
4080_MoSn2,MoSn2,I4/mmm,0.0805992023603892
4082_Mo3W,Mo3W,Cmmm,0.4366388836053136
4084_Ta2Sb4,Ta2Sb4,Cmcm,0.0578058763603053
4085_Ga2Mn4,Ga2Mn4,I4_1/amd,0.4832637774343287
4087_AuNi3,AuNi3,Pmmm,0.0985591715563041
4094_CaNp,CaNp,Fm-3m,1.5151227075171736
4105_CrIr,CrIr,Fm-3m,0.71516585690547
4121_NaP3,NaP3,Cmmm,0.3117392660306839
4126_Ba4Cu2,Ba4Cu2,Pnnm,0.0315725948119934
4130_Au3Na,Au3Na,P4/mmm,-0.1153779668336403
4136_CuYb,CuYb,Pm-3m,-0.2513605341934943
4137_Pb5P,Pb5P,Amm2,0.1470081182557236
4138_Na4P2,Na4P2,Cmc2_1,-0.2091135756894007
4139_Ag4Ba8,Ag4Ba8,Pnma,-0.1623410645895558
4140_In6Rh2,In6Rh2,Pm-3n,-0.0876610181800892
4146_Ir4Mn,Ir4Mn,Im-3m,0.9132516606593768
4148_GeI,GeI,Pm-3m,0.1217367740047419
4151_AuSb3,AuSb3,Fm-3m,0.22864339001835
4155_CaK,CaK,Fm-3m,0.4978925186275535
4176_Mo2W2,Mo2W2,Cmcm,0.4080368590916485
4179_Rh4W2,Rh4W2,I4/mcm,0.1744026382173255
4193_K6Pd2,K6Pd2,Cmcm,0.0987713269920638
4200_Sr3Br,Sr3Br,Immm,-0.6682952205881987
4213_CaSb,CaSb,P4/mmm,-0.8106477564381542
4223_K8As8,K8As8,P2_12_12_1,-0.713846988178084
4227_Sn3Sb,Sn3Sb,Immm,0.0335006972881908
4234_CaW3,CaW3,Fm-3m,0.877911644159294
4240_Fe2Nb2,Fe2Nb2,Imma,0.0324283104462974
4247_MnRh3,MnRh3,P4/mmm,0.0642769134889844
4250_Ba4Ca2,Ba4Ca2,Cmcm,0.0320475488332038
4252_AlCu3,AlCu3,Imm2,-0.1649203732823112
4265_Ba2Ni6,Ba2Ni6,I4/mmm,0.6240558499667035
4268_In4W8,In4W8,Pnma,0.5404186690897484
4269_AuNi2,AuNi2,Immm,0.1135973976274199
4271_MnBr2,MnBr2,P-3m1,-0.985413620866448
4274_Fe8W4,Fe8W4,Pa-3,1.27481575434075
4277_ThBr,ThBr,F-43m,-0.1704102825568485
4280_Al10Ta20,Al10Ta20,P4_2/mnm,-0.0910167770230183
4282_AlSn,AlSn,Fm-3m,0.0668889507328112
4285_In2Mn,In2Mn,I4/mmm,0.2163870694935195
4296_Ba5Rh,Ba5Rh,Cmmm,0.0985829817622795
4303_AuRh3,AuRh3,Pmmm,0.1418375503469873
4304_Mn2Rh2,Mn2Rh2,P4/nmm,1.0151847718994276
4312_CeSm,CeSm,Fm-3m,0.2714352747135438
4318_AcNp,AcNp,P-6m2,0.6797853292709606
4325_Au4Ba2,Au4Ba2,Pnnm,-0.5351719339405504
4336_In16Sn4,In16Sn4,I-43m,0.0915696363380483
4342_InSn,InSn,Pm-3m,-0.0829382529904796
4345_MoP3,MoP3,P4/mmm,0.3445089633266329
4348_Cu3Br,Cu3Br,Pmm2,0.1835211112072219
4352_Mn2Rh4,Mn2Rh4,Cmcm,0.0299697213341948
4356_Fe5Sb3,Fe5Sb3,Cmmm,0.3266920626745477
4359_MoPd,MoPd,P4/mmm,0.0242015109187416
4368_Mo17Pd12,Mo17Pd12,I-43m,0.2563564100439517
4370_Rh3Sb,Rh3Sb,Immm,-0.2063562446620768
4372_Au4Fe,Au4Fe,I4/m,0.0940818174179668
4379_Pt24W5,Pt24W5,I-43m,0.0324795520625949
4387_AgSn3,AgSn3,P4/mmm,0.00321990824178
4389_CuBr3,CuBr3,Pmm2,0.0078963335368147
4394_In5Sb,In5Sb,P4/mmm,0.0245841235107479
4395_In3Mn,In3Mn,Cmmm,0.2284877334658102
4401_Ag12P17,Ag12P17,I-43m,0.120738424806306
4402_BaP3,BaP3,Pm-3m,1.7239127617203445
4411_Rh2W2,Rh2W2,Pmma,-0.1634060966863391
4413_MoW3,MoW3,Pmm2,0.4838752111837507
4418_Na4Sr,Na4Sr,Im-3m,0.3768492047214097
4419_Ag4Sr2,Ag4Sr2,Fd-3m,-0.2252556994140283
4428_FeMn5,FeMn5,F-43m,0.1748406066285154
4438_AlFe3,AlFe3,Immm,-0.1897415479368378
4445_Ca4Nb,Ca4Nb,Im-3m,0.7438121018970222
4448_Al2Nb6,Al2Nb6,P6_3/mmc,-0.0688869841256529
4457_Ca3V,Ca3V,P4/mmm,0.6160135411991172
4461_Mo8Ni4,Mo8Ni4,Pa-3,0.7993973341064257
4462_Al3Pb,Al3Pb,Pm-3m,0.2750512699404068
4464_CsYb,CsYb,R-3m,0.2117052403539379
4468_PdSn2,PdSn2,I4/mmm,-0.3196629277584938
4474_Ni4Ta16,Ni4Ta16,I-43m,0.5509188345813755
4479_AlMn4,AlMn4,Im-3m,1.008851761143592
4482_Ba2In4,Ba2In4,Fd-3m,-0.4352745821380361
4485_Na3Rh,Na3Rh,Immm,0.3291477045577302
4492_Ge4P2,Ge4P2,C2/m,0.2094131892536352
4496_UBr,UBr,Fm-3m,-0.3985207269096849
4498_Mo6V2,Mo6V2,Cmcm,-0.0999753629379949
4505_CuIr4,CuIr4,I4/mmm,0.5356091929971001
4519_Ir2Sb2,Ir2Sb2,P4/nmm,0.1139587402132296
4522_WBr,WBr,Cmmm,1.302940009611793
4525_FePd3,FePd3,Pmmm,-0.0949810401407154
4529_Pd2Sm2,Pd2Sm2,Cmcm,-1.1939658947664815
4531_InNi2,InNi2,I4/mmm,-0.0206246987735809
4534_K5Sr24,K5Sr24,I-43m,0.1030625836751013
4538_Ge5As3,Ge5As3,Cmmm,0.3379859815522268
4541_Ag2Sr,Ag2Sr,Fm-3m,0.1312674073517152
4544_Ga12Ir6,Ga12Ir6,Cmcm,-0.4391570030411695
4550_NiTa4,NiTa4,Im-3m,0.7637822265224969
4553_InMo2,InMo2,I4/mmm,0.1640907388659277
4556_Au8Cu16,Au8Cu16,Fd-3m,0.1460925404133319
4562_SbP2,SbP2,I4/mmm,0.0828077510599977
4566_PdYb,PdYb,P-6m2,-0.6517078910153504
4569_Pb4P2,Pb4P2,Cmcm,0.0598117949566413
4572_TaP2,TaP2,I4/mmm,-0.5639764310451021
4575_Cu8P4,Cu8P4,I4_1/amd,0.0429996810381183
4576_AcPb,AcPb,P-6m2,-0.26554078945294
4589_AuPb3,AuPb3,Pmm2,0.0619014909753019
4595_MnW3,MnW3,Pmmm,0.3836572048518096
4602_Mo8W,Mo8W,I4/mmm,0.4258541140077057
4603_Cu2In6,Cu2In6,Pm-3n,0.2063896272875793
4604_Ba2As4,Ba2As4,Cmcm,-0.6748860622830364
4613_In3Mo5,In3Mo5,Cmmm,0.3843984287084891
4617_PbGe2,PbGe2,I4/mmm,0.3009133831301203
4619_Ba2In4,Ba2In4,C2/m,-0.3853485588517111
4620_UBi,UBi,F-43m,0.7371019309004163
4622_Na3Pd,Na3Pd,Imm2,-0.0037423943346612
4631_V2Ge2,V2Ge2,P4/nmm,-0.1990215627984675
4635_Fe6Ta4,Fe6Ta4,Fdd2,-0.0447040189155075
4636_Ag6Pt6,Ag6Pt6,Cmcm,0.0261640127670741
4642_AgSr,AgSr,P-6m2,-0.1351962930203547
4644_PbPt3,PbPt3,Pm-3m,-0.104670332191489
4710_Mn2V2,Mn2V2,Imma,-0.1878639363857122
4711_Fe3Mn,Fe3Mn,I4/mmm,0.0871804571518044
4750_Al2Pd6,Al2Pd6,Cmcm,-0.3512329465345525
4756_K2Sn2,K2Sn2,Pmmn,-0.0014499690382616
4761_Fe4Ga4,Fe4Ga4,Pnma,0.0308050240268382
4764_PtSm,PtSm,F-43m,-0.7978809406773015
4772_Ba4Ta2,Ba4Ta2,Cmcm,0.900999325810084
4783_Ag24Al5,Ag24Al5,I-43m,0.068669406625523
4784_Ni4Rh2,Ni4Rh2,C2/m,0.046255102906335
4786_NpPa,NpPa,P4/mmm,0.3406215882144128
4797_Pt3V,Pt3V,Pm-3m,-0.4451178454651243
4804_Ca2P,Ca2P,I4/mmm,-0.7301065161364099
4805_Sn2Br4,Sn2Br4,Fd-3m,0.258251974530042
4811_CuIn3,CuIn3,Fm-3m,0.2076251569604519
4813_Ca3Nb,Ca3Nb,Pm-3m,0.6282818560868297
4817_AgNb3,AgNb3,Pmm2,0.2869369947378839
4830_Fe2As,Fe2As,I4/mmm,0.0120831969950868
4831_Al4V2,Al4V2,I4_1/amd,0.2737093218978603
4843_CrSm,CrSm,Fm-3m,0.5526842695973091
4847_Nb10Ni6,Nb10Ni6,I4/mcm,-0.0928714235969963
4852_GaMn2,GaMn2,Fm-3m,0.8850172981825631
4856_Al4Ni4,Al4Ni4,Pnma,-0.5654812568977841
4860_KMo3,KMo3,Pmmm,0.8846373431271548
4863_AlBa2,AlBa2,I4/mmm,-0.0728546199252759
4866_Pt2V2,Pt2V2,Cmcm,-0.4276564521482502
4869_AuSn7,AuSn7,Fm-3m,0.0055408770330904
4886_Al2Br2,Al2Br2,Pmmn,-0.2130247291300895
4898_Al2Au,Al2Au,I4/mmm,-0.4116197583822245
4903_Mn3Sr,Mn3Sr,Pm-3m,0.8495298385172907
4907_Rh2Ta4,Rh2Ta4,I4/mcm,-0.2997070499201785
4916_SbP3,SbP3,Im-3m,0.2084703715605291
4922_NbAs3,NbAs3,P4/mmm,0.1966417168765444
4931_Pb4As3,Pb4As3,I4/mmm,0.1430533531112188
4935_InPt,InPt,Pm-3m,-0.3954266898175138
4940_IrW4,IrW4,I4/mmm,1.2397460964890954
4941_YbGe,YbGe,P4/mmm,-0.8290159565154296
4952_Pd2W,Pd2W,I4/mmm,0.0837341889231855
4954_Ni2V4,Ni2V4,Cmcm,-0.0308948681763017
4955_Fe2Br2,Fe2Br2,Imma,0.554255786528496
4958_Ba2Ge2,Ba2Ge2,P4/nmm,-0.1778758672158011
