cif_name,formula,space_group,value per atom,value,id
1021_SmGe5.cif,SmGe5,Immm,-0.6336399568411982,-3.801839741047189,PN_3LMNS3MK3F6KQTZAJPFYSSEZCPMASS63
1023_Fe4Ga2.cif,Fe4Ga2,I4/mcm,0.0881069186662758,0.5286415119976553,PN_UXMHL7CNSLIYKVFHD3E4CD2C74UZGT4M
1024_KPb2.cif,KPb2,I4/mmm,-0.1224223883686364,-0.3672671651059094,PN_SCIHXXPLPYQ3JTO7Z33CVWUVJOKDAUMQ
1025_Ge2P4.cif,Ge2P4,Cmcm,0.2497538444960133,1.4985230669760805,PN_J2TW7VWIS4HWVNB4DZN4UPOVDPCYQZVY
1026_CaFe.cif,CaFe,Cmmm,0.6670044540710167,1.3340089081420334,PN_E7LH4KSMBTMAFBDFI6MIOSLQZDTKQNFP
1028_AlNb3.cif,AlNb3,P4/mmm,-0.1644287196143619,-0.6577148784574476,PN_KYSB23SRMKVOM4CUD2IPWHCJK63J4C72
1029_CrNb2.cif,CrNb2,Fmmm,0.1022690800026554,0.3068072400079664,PN_Y7ZS5LVUKJ2JWVOD4Y3M35VE3QHKUPQC
1032_Ir2Mn2.cif,Ir2Mn2,P4/nmm,-0.0092013547958025,-0.0368054191832101,PN_4I4L4QSDAKEDMOEHKNXS4THFI5VEOLUZ
1033_Cr3W.cif,Cr3W,P4/mmm,0.070083144452175,0.2803325778087,PN_M2L5DXWOZK3JR7TLJWFCECGQ5SXVVJRQ
1034_K2Sn.cif,K2Sn,I4/mmm,-0.0105444293062548,-0.0316332879187646,PN_3I3Y3RJMXZEHP7C7R2JCMYUFDMF3E3LM
1036_AlCa3.cif,AlCa3,Immm,-0.0462830051008067,-0.1851320204032269,PN_LDINTIH2N76PFZNL363TWUAKIHGCVE2D
1037_Ag6Al4.cif,Ag6Al4,P-1,-0.0511797502237229,-0.5117975022372292,PN_RGTLRXF7ZUZ2AKQ3EAA7XGEXIKX5N5WX
1038_Nb2P2.cif,Nb2P2,P4/nmm,-0.0587182743692746,-0.2348730974770987,PN_XJMKFCRBY2F6IVZU53KFNAXH7IGCB45P
1039_Cu8Pt4.cif,Cu8Pt4,P-1,-0.1016922929724071,-1.2203075156688854,PN_64T4PYJAOTXGCSKFYEDTJVPXQBDI6DYL
1040_Fe5Ir4.cif,Fe5Ir4,I4/mmm,0.021654189741767,0.1948877076759032,PN_27M3T45RBM6QKYOOSMDJ66EV6S44L5JB
1041_Fe4Pb.cif,Fe4Pb,I4/mmm,0.5180408792710665,2.5902043963553325,PN_TAY5XHRD6VAFN6DZTODLDCPYBXOTDRJC
1043_Fe2Mo4.cif,Fe2Mo4,Fd-3m,0.7116753557152222,4.270052134291333,PN_OR6X5HESJMAK7EVMCTTQWWUXVLL727BO
1046_K2Na4.cif,K2Na4,Pnnm,0.0428438262803355,0.2570629576820131,PN_SQZRYZLUSFD4FWTH5NW7B56XQVWFUFLU
1048_Fe4V2.cif,Fe4V2,Cmcm,0.1077950162773397,0.6467700976640387,PN_V6I6ON6V24TR4EKWCTPEOBDS3XIGOP76
1049_Pd8Sb4.cif,Pd8Sb4,Cmc2_1,-0.4733627168891452,-5.680352602669743,PN_B6LVO36YPC74QPTZ6FHWI4PIMRO7NKLM
1050_W4Sb16.cif,W4Sb16,I-43m,0.8629071845772032,17.258143691544063,PN_Q45NTFNGOB24ZG65KMXDNKFRQNRVRF5Q
1052_Cr2Ta6.cif,Cr2Ta6,Cmcm,0.0611923339509843,0.4895386716078747,PN_ZXCPSJ45QVR7R22BBXD7TQXESAATN6XQ
1053_Sr16W4.cif,Sr16W4,I-43m,1.1537662752830578,23.075325505661155,PN_PBVLU7N7D6F2I7ONKH7ERJY4VQ6CSEN6
1055_NiSn.cif,NiSn,P-6m2,-0.1179296850231041,-0.2358593700462083,PN_TJNNFIKS43XMJ67GK5J2ALWD77FCFLPQ
1057_V4W2.cif,V4W2,Pnnm,0.6447502404714527,3.868501442828716,PN_JMEP3OODWKWTYFQCBJ22UT2E6DV3EO7C
1058_Ir18Mo6.cif,Ir18Mo6,Pmmn,-0.2434333486468745,-5.842400367524988,PN_FQIP6QBNFWTAOCMIPW6T5FML5Y2GQBQZ
1060_AgNa2.cif,AgNa2,I4/mmm,0.0057255469738176,0.0171766409214528,PN_WDG4QDQ4FJV5WADDA2R6CSXFFWC4U6A4
1061_MoP.cif,MoP,Fm-3m,-0.0433567812069348,-0.0867135624138697,PN_DH5VCB2FYR6NEOVY6BFLLKSHX2SBJFD7
1062_Pb8Sb4.cif,Pb8Sb4,Pnma,0.0237348567169709,0.2848182806036519,PN_2SYSNHVZEONAGWQA74K7FMBQOANVL3UA
1063_EuU.cif,EuU,Fm-3m,1.3282505515044436,2.656501103008887,PN_NQ6TPS7CC53HWPBD2ZBGNMDDYABJSUYL
1064_Cr3Rh.cif,Cr3Rh,P4/mmm,0.0961999135035913,0.3847996540143654,PN_AA2KRVS7OEF2IXWFJRIJDNLVWUHUJMSP
1066_CuGe.cif,CuGe,P4/mmm,0.1859997211468114,0.7439988845872456,PN_B4KVXZFKZIV6SBTAFHY7HXOAE2F7O5CK
1068_As2Br.cif,As2Br,I4/mmm,0.0304122552193941,0.0912367656581825,PN_7BO3LUG6TZFAAVHIDQIWYVYF43WMB3XI
1069_Ni5Ta.cif,Ni5Ta,F-43m,-0.2416319823883223,-1.449791894329934,PN_HFVB4G4V4QHAYKETWIMCGC3E2IIUKGX3
1070_AsBr2.cif,AsBr2,P4/mmm,0.0753329165068876,0.225998749520663,PN_2IIHCEREKQLMR4RQCGJ2WXJQPLMKZRDF
1073_NiSn2.cif,NiSn2,I4/mmm,-0.0607263927219516,-0.182179178165855,PN_WTZEXGDNLURU3N3MPUBKBEJVDWYLZUDO
1074_Sr2W2.cif,Sr2W2,Fd-3m,1.388439071506709,5.553756286026836,PN_AJENIXRAXLF3T5YKRAMLJJBGGWCJVGWS
1076_AgTa7.cif,AgTa7,Fm-3m,0.265534970245266,2.1242797619621285,PN_XBONQYIKRXTK4IS6ZJ3MV5I3IPUIBVTL
1077_Pt24Ge16.cif,Pt24Ge16,Pnma,-0.5805424910480653,-23.22169964192261,PN_IOXN3SWSUGY5SISFZI3DX7XJ7KPXIYB2
1078_AuGa.cif,AuGa,F-43m,0.0772690096115358,0.1545380192230716,PN_XHGWNWLC4LAMV5J4H6ROKV6USPLY2QQ4
1079_AsBr2.cif,AsBr2,I4/mmm,0.1644874317319959,0.4934622951959877,PN_VUJEUUZUKCOEVOCR5URWXKTNTGJ6TYQ5
1080_Fe3Na.cif,Fe3Na,Pm-3m,0.7214530138825488,2.885812055530195,PN_WZF3NWPKID35OXIAHD2XF4FM5NA73EMW
1083_Fe3Pb.cif,Fe3Pb,I4/mmm,0.4081851932579479,1.6327407730317915,PN_XWXHS2UL75NPGQQWMXRENW35SQONLAXE
1084_Fe4As6.cif,Fe4As6,Fdd2,0.0774651105346301,0.774651105346301,PN_H5NGJ33MUUWICN2BFSQ45PA5JW2FXZFP
1087_NaPt4.cif,NaPt4,Im-3m,0.9276235444384432,4.6381177221922165,PN_NKF2KAAI3GAAQNQG7ZSTXHUCX35JFPP7
1088_MoP.cif,MoP,Pm-3m,-0.4032645725072434,-1.6130582900289738,PN_6UZESKL2O2SV4ALGRDOIE7LICT52WTSV
1089_Al3K.cif,Al3K,Fm-3m,0.3997707114694173,1.5990828458776694,PN_5M5S2NFSHAFPSLOIAXWROMTXYUR7NT2G
1090_W2Sb6.cif,W2Sb6,Pm-3n,0.7422411538439109,5.937929230751287,PN_IVA5JTU6PTVUGQBMHBDXWMDWN7NXK477
1091_AsBr.cif,AsBr,P4/mmm,0.2720832940127895,1.088333176051158,PN_7WGYTV72VFPEQJRXGWLREIXIZBAM6S4S
1093_NaPt.cif,NaPt,Pm-3m,0.1854154476944316,0.3708308953888632,PN_QNXFZ4MOUFDOADDO5L6U3ZX5YT6FORRM
1094_Cr4Ta6.cif,Cr4Ta6,Fddd,0.2239742892993831,2.2397428929938314,PN_RZVYWRROMF44VZILOI5IYGPE2V4OAWXJ
1095_Ga2W6.cif,Ga2W6,I4/mmm,0.2772853612739112,2.21828289019129,PN_DB6UO7X3OLDFMPHSIFONDZ643DRY74WC
1097_Pt2Sn2.cif,Pt2Sn2,P4/nmm,-0.0398088134136793,-0.1592352536547174,PN_MT7OSSLMIZ3RRR42Y3E342PL4ZLW77FQ
1098_AuU.cif,AuU,Fm-3m,0.1006976759970168,0.2013953519940337,PN_5K4RMZG5VDRSULEOS73P4AKFMBB3FPOZ
1102_NbP3.cif,NbP3,P4/mmm,-0.1665362972477222,-0.6661451889908889,PN_TZ2K4PT6POGU3AFOZQLZPHXAAX5CANBY
1103_PdRh4.cif,PdRh4,I4/mmm,0.401449417497561,2.007247087487805,PN_JBH5G2M7JT5Q5HRWV36GD3PCF4NHXVIA
1104_Al4In2.cif,Al4In2,Cmcm,0.1216467440318395,0.7298804641910372,PN_CNJNUKOWZM7PN5HY3ILKQVAKS7GWBEPB
1105_SnW.cif,SnW,F-43m,1.9705389854412072,3.9410779708824144,PN_R3MSCQE4ILVZLXNFNGKI4VDNCXROMXUQ
1106_Pb3V.cif,Pb3V,Pm-3m,0.414796380719622,1.659185522878488,PN_N5S5JFHKITOFOD47PHDCUSX5DPJVQN6T
1107_WSb4.cif,WSb4,Im-3m,0.6132872102765802,3.066436051382901,PN_MOIV54N42FXJ3CHPQH4YILETBQSVI46H
1109_Ag6V10.cif,Ag6V10,I4/mcm,0.5632138098158901,9.01142095705424,PN_QZKAHILAFYR6O3EMYYX7EHWQ6VAC2MJZ
1111_Cr3Ta.cif,Cr3Ta,Immm,0.054785266293079,0.219141065172316,PN_IVMPAHVYJQDTRJFLIMCOLIVOOU4BOXFE
1112_IrAs5.cif,IrAs5,F-43m,0.915548865946659,5.4932931956799536,PN_77NVUIL3G3DB3EA3QHEJAFHCTAHRNCKO
1113_Pb2V.cif,Pb2V,Fm-3m,0.7233741524777114,2.170122457433134,PN_4YSGK2S2OXQPUQDOKR4EWJVO5XRT7CXK
1115_Ir2Ta4.cif,Ir2Ta4,Imma,0.1685092472094496,2.022110966513395,PN_GVVWCOEBOXCCDNTIZ7H7JB5JBLWBPDY3
1116_Al8Pb4.cif,Al8Pb4,Pnma,0.2485274522084513,2.9823294265014155,PN_IEPOCBZKWX5RSYROQYGSNZ24MJX3Q5U2
1119_Al6Pb18.cif,Al6Pb18,Pmmn,0.1724440600109176,4.138657440262023,PN_PNX2D2IHCM65USPPS7TXRWBFSQI243PI
1120_Cr4Rh8.cif,Cr4Rh8,I4_1/amd,-0.0843739375719524,-1.0124872508634295,PN_LPZTZ5QFXTYAPXEYTVZBUMPLNA2TAJAO
1121_Au4Mn6.cif,Au4Mn6,Fdd2,0.1804851735896761,1.8048517358967613,PN_AK4DUBVOLIKYZMYQIFIQ25X3I3EUA2K7
1123_Ge4Br2.cif,Ge4Br2,I4_1/amd,0.1319228939049175,0.7915373634295051,PN_S7I7B3OXSSMQKGJPBEJ7U52VDFESF5EK
1124_AlMo2.cif,AlMo2,Fmmm,2.233849459482612,6.701548378447836,PN_RSR6LOSP22HJPTG76J55SEENJPX3BRPF
1125_Mn4Sn.cif,Mn4Sn,I4/m,0.2246010467999781,1.1230052339998906,PN_MGJ6UOQB6VNZWWTFEXCPFYB5WHBB6Z34
1126_AgAl4.cif,AgAl4,I4/mmm,0.2037868935858093,1.0189344679290464,PN_WHP4LLY4TVTTBXHVZ4F4Y4S6B2MRS4BQ
1127_Ni5Sb4.cif,Ni5Sb4,I4/mmm,-0.0100013788182309,-0.0900124093640784,PN_67XQCQX66CYE4PILFXQT4NSC3AD5PAOS
1128_Al2Pb4.cif,Al2Pb4,Pnnm,0.2678257974993154,1.6069547849958925,PN_FTLD7Z7HPJEX7RVCXLD2VZPU5ZH4GYYU
1129_Ir4Mn3.cif,Ir4Mn3,I4/mmm,0.1284928555570275,0.8994499888991925,PN_UW5MMRAHMFQSG37MY7FIKVRTKLOEGZVH
1130_Cu8Ge.cif,Cu8Ge,I4/mmm,-0.0100629725513914,-0.0905667529625233,PN_2VO6SB5MOOQQBN5RZQDRXRJMT4H5YRSZ
1131_FePt3.cif,FePt3,I4/mmm,-0.1780280041811845,-0.7121120167247383,PN_R7IBW72FBBEKX3U2WKOCHD3S5NVUBGV6
1132_Mn2Sn4.cif,Mn2Sn4,I4/mcm,-0.0217938214707539,-0.1307629288245237,PN_OSZPPIVXUKCED7RXLGX7PDVLQJQITG5P
1133_Fe2Pb6.cif,Fe2Pb6,Cmcm,0.7930030037002895,6.344024029602316,PN_VIQJGNC3YKB2Q6QJ6PHJCCJ3TQMYV3J4
1134_BaIr2.cif,BaIr2,Fmmm,2.783862077291165,8.351586231873496,PN_TLFXAJQRZZ7HBUW6XC7EQSEL267X7YTT
1135_Mo4Pb8.cif,Mo4Pb8,Pnma,0.7113737394934839,8.536484873921808,PN_44EV7HKVT2W5LFZHZ3QKDADKLD7AJOQO
1136_Al4Pb8.cif,Al4Pb8,Pnma,0.1908878355909351,2.2906540270912217,PN_ZNTERSURXNBXTUYMV3OA4XLCCFE366YB
1137_Au2Mn6.cif,Au2Mn6,Cmcm,0.3285969933139405,2.6287759465115244,PN_ZUTJ4SYXU36QIPQTZQKXYQXLUWGYPJFR
1138_AuIn8.cif,AuIn8,I4/mmm,-0.0204696799148749,-0.1842271192338742,PN_ZMNU6DALFDBWVB4JCT7V67HZTQHCKMVK
1139_CrRh8.cif,CrRh8,I4/mmm,0.4461490079536613,4.015341071582952,PN_GWYML7234DUJLR76NPMMVGVFQHYICDO7
1142_Au2As2.cif,Au2As2,P4/nmm,0.2329993076058523,0.9319972304234092,PN_SQSF2BXQLVZ65M6T6G2SA4ZOECGFCF7R
1143_Ce3Sn.cif,Ce3Sn,Pm-3m,-0.5155391190107332,-2.062156476042933,PN_YCYXPVJG3GNIWLRDWMN3XQQF44MXT4AF
1144_Ba2Ir4.cif,Ba2Ir4,Fd-3m,-0.006348404294106,-0.0380904257646363,PN_U3FDCQG2WDPSQJAPJA7SCD6HVRRBGUAQ
1145_Fe8Pb4.cif,Fe8Pb4,Pa-3,1.0841797110529658,13.010156532635593,PN_2HP3K2H5BGH23LZHOH4FOCMS334P2Y7I
1148_NbI.cif,NbI,F-43m,1.049989155341601,2.099978310683202,PN_RGWZZ4GZG32RMZSGT6RWG4GDIROW46OX
1149_GaPt3.cif,GaPt3,Pm-3m,-0.4503010499927162,-1.801204199970865,PN_LUBCUZPKHWFU2F35BSTXTREWJ72SFEMM
1150_NbBi3.cif,NbBi3,Pm-3m,0.471062909762173,1.884251639048692,PN_GZEL4O4XERBHZRR7WCEACRDATV6USVXP
1151_K2P2.cif,K2P2,Cmcm,-0.4163686881296446,-1.665474752518579,PN_KBU6GHLFFQ3TNIHZ7YF37S2GSZ5JDV77
1152_AuCu3.cif,AuCu3,P4/mmm,-0.0003989963805692,-0.0015959855222771,PN_6BZJORO57RON67UNY67HHXMQGKTBC3D4
1154_Ca3Pb.cif,Ca3Pb,Pmm2,-0.3742175042414386,-1.4968700169657545,PN_CVXM7Z3RN62S2E34LQQL47GQNH74GGW2
1155_Fe44Mo2.cif,Fe44Mo2,Fd-3m,0.2030259481731812,9.339193615966336,PN_S2DGXZWEORDNV6GH7FAGGCW6A5SB7CPS
1156_Cr4Nb2.cif,Cr4Nb2,Fd-3m,-0.047242148869607,-0.2834528932176425,PN_ELQ67WY264YSQCTCPHESWACVGQS3I75D
1157_NaPd2.cif,NaPd2,Immm,-0.0431735977720085,-0.1295207933160256,PN_WFYNYPILRMDRI3PASDYXVSTUUYFPOCHM
1158_SnW3.cif,SnW3,P4/mmm,0.5108634037715429,2.043453615086172,PN_KR47PKXBJAQ4ZYWLDKBYNN75XFB4BMKW
1160_AuMo.cif,AuMo,F-43m,2.2015380882334377,4.403076176466875,PN_4ACI6UZDHTT2RZ6VCFUM7H2IRDDOCOPU
1161_Fe6V4.cif,Fe6V4,Fdd2,-0.0192158893058021,-0.1921588930580213,PN_ENAKBWWP3NKGXO6GZRH4IXR3GDUMU3FI
1162_Mo3W.cif,Mo3W,P4/mmm,-0.0041970000888422,-0.016788000355369,PN_V7KONZPNZT5UACLRHFO47PTZPZ7SCXUV
1163_Ba4Cu2.cif,Ba4Cu2,Cmc2_1,0.0391115110717175,0.234669066430305,PN_6M7TRF7R6P4V6X4YTCVDKWYS2QONVX4W
1164_Nb10Ge6.cif,Nb10Ge6,I4/mcm,-0.6144382601361036,-9.831012162177656,PN_MEVZ3NUHG6ULFGPOT357WUFOLYOK2SCJ
1167_Pb5Sr24.cif,Pb5Sr24,I-43m,0.0469595991761585,1.3618283761085976,PN_3LUBMW5OOP3MWPESLID56NRTTACS3Y2A
1170_Mo2P6.cif,Mo2P6,Pm-3n,0.0578274049284992,0.462619239427994,PN_JAFYUXK7KACHRCJ7CADKWDFUYEVBFCP2
1172_GaP4.cif,GaP4,Im-3m,0.6351338889906983,3.175669444953492,PN_QXPYJ4K3OHRW2CKTNQ2HHWEGHRR6AKWK
1173_PbV4.cif,PbV4,Im-3m,1.736418693171305,8.682093465856525,PN_S63FTGDLLLSGJAVNVNTBZMKHLLP3UXO2
1174_Ba5Pd.cif,Ba5Pd,Amm2,-0.0416080374204114,-0.2496482245224687,PN_JZ3FQUGEMXXKZ2N3JUOZFUR2AHRZUPB4
1175_Mo2W2.cif,Mo2W2,P4/nmm,-0.0002653883724654,-0.0010615534898619,PN_67JOFEBFALYCNXKAM4USWOIDZYE2IDXR
1176_PAs5.cif,PAs5,F-43m,0.7699399335684985,4.619639601410992,PN_NYYUD3Q6XKQXBHZDXGSJ5G4ZYTYKDI5B
1179_Mo3W.cif,Mo3W,P2/m,-0.0004325140166905,-0.0017300560667621,PN_UKHJO4BR3A6YG6NG4QUS2EWHTETX7UY4
1180_MoPb5.cif,MoPb5,Amm2,0.463974806041629,2.783848836249774,PN_UIZYUB5RH2VK6AKXPBXIGTA7HVSUVHKN
1182_K3Sn.cif,K3Sn,Immm,-0.0495743689624823,-0.1982974758499294,PN_OK6JKCLPDNKOOAS6ZUMK37AJ2D42S7P4
1184_AsBr.cif,AsBr,Pm-3m,0.606413846195041,1.212827692390082,PN_6XHI5TF2YXJOFX6LOQKTWBQP4D4YLEPS
1185_Ag6Al2.cif,Ag6Al2,Cmmm,-0.0471502445581117,-0.3772019564648943,PN_GHVGDQF4TMHX4TLF2SR3LEMEY5GQFJO6
1186_AsBr8.cif,AsBr8,I4/mmm,0.0085100131908456,0.0765901187176112,PN_YTH3JZSO2IP2RNLZ5XQFOYQFT3XFY2LU
1187_Ca6P2.cif,Ca6P2,Pmmn,-0.6035213080755142,-4.8281704646041135,PN_WGSYUU5V47EGUTQVQQJXRX7W5SBYCKQ2
1188_CuBr3.cif,CuBr3,Imm2,-0.1813563709530927,-0.725425483812371,PN_PWPOPWIYW3YZ42DHBB63VMU5MIEXAUHF
1189_Pd2Sb4.cif,Pd2Sb4,Cmcm,-0.2272682943687858,-1.363609766212715,PN_JOBYC7WMAFGWFN6RGOMN6MKZ2743PIXD
1190_CrNb.cif,CrNb,Fm-3m,0.9536186859240008,1.9072373718480016,PN_IQCKMN7VJITANF6ISJ3XWW4SOQUTPK6P
1191_Ge8I32.cif,Ge8I32,Pa-3,-0.4877157299122451,-19.508629196489807,PN_MEDLLQTGTVFPOTD5F7PH4SD44CRJOVRI
1192_Ag7Al3.cif,Ag7Al3,Amm2,-0.0400596366406151,-0.4005963664061518,PN_5QA3QQOP7D7ZRYMETQ5AMTMOBEG7EXMY
1193_MnSb8.cif,MnSb8,I4/mmm,0.1924240153271862,1.7318161379446764,PN_IDMG5M5EVWBUUBEZSUA355A6MIFJLZXN
1194_Ag5Al3.cif,Ag5Al3,Amm2,-0.0629852474614018,-0.5038819796912151,PN_NMGVR75NVHQ462JEFKVDDE6JBITBUUEL
1195_Ba4Sb2.cif,Ba4Sb2,I4/mcm,-0.7672871561808551,-4.603722937085131,PN_ITUKMVDZJTJ4FVQZ2NCFB7X3LME7LZVZ
1196_KGe3.cif,KGe3,Imm2,0.2462290881116402,0.984916352446561,PN_LQQSQ4WKPDRP3HM3GBXCMJ22W3GWBXMU
1198_Pt10Sn6.cif,Pt10Sn6,I4/mcm,-0.2581695353379691,-4.1307125654075065,PN_PLJJQQ46TOCNJ3GDKW7TQSG3MBP3LECF
1199_K4Ni2.cif,K4Ni2,Cmcm,0.6744503580154383,4.0467021480926295,PN_QNPJ76CZHO4GNQUMXUWBS2F3W3YYZLGM
1201_PdTa4.cif,PdTa4,I4/mmm,0.7824558231776578,3.912279115888289,PN_LWDKZPKGQU6NHVGCDT6ZXDTUHAWVKFDJ
1202_BaCu5.cif,BaCu5,Amm2,0.1611099610981305,0.9666597665887836,PN_XQ3MRTC4JWJUD4DPCQT4SVQXJECI7OKX
1203_PdW2.cif,PdW2,Fmmm,0.0761774245930648,0.2285322737791943,PN_EV3ON6RD7BS5FX5FQDIDRPAWALME2MNY
1204_PAs3.cif,PAs3,Pm-3m,0.6237256083686127,2.4949024334744507,PN_YGLJ6G4HOELG7SPSH6SNSSHHID7BQKQM
1205_K2Ge6.cif,K2Ge6,Cmcm,0.180561388428706,1.4444911074296485,PN_HM7DAVKFDTLDFS2FITPPOOJDI4BV67MZ
1206_Ce4Ge4.cif,Ce4Ge4,Pnma,-0.9901764428373054,-7.9214115426984435,PN_GGXNJB7KVDFY553LKHXISIBJIZ4LPDI5
1207_W16Sb4.cif,W16Sb4,I23,1.0332184323450888,20.664368646901774,PN_6DHPN2UQ3FYXOVW7JVX5QTCS6HKK67QO
1208_Ag4Al.cif,Ag4Al,Immm,-0.0270003615448651,-0.1350018077243255,PN_CYLOVPWUQFQPHOKZPYPNZ5SZXB4MJFGE
1209_In2Ge2.cif,In2Ge2,Imma,0.1434853874473254,0.5739415497893017,PN_BJRAJFOADOTGVTODWI3XVUYRM2Q24PLS
1210_PbSb.cif,PbSb,P4/mmm,0.0827676745746988,0.1655353491493976,PN_TNGZW3FLVPLNXUZ765TXK77IY6YSONCU
1211_Ir4Ta2.cif,Ir4Ta2,Imma,-0.1304702171536978,-1.5656426058443742,PN_4UZW33TJ3VG6UFEBMCUMUEELT3C4RTD6
1212_Al9Sr5.cif,Al9Sr5,R-3m,-0.2739927291874911,-3.835898208624876,PN_SH375RZO3Z4WSLCMHMMH464EIOJT3LLZ
1213_GaW3.cif,GaW3,P4/mmm,0.2057357064825211,0.8229428259300846,PN_OGMKHEKKJZHGZDGVCGFHHWOLU7SYXF7M
1214_Ag3Mn.cif,Ag3Mn,I4/mmm,0.1560579519535476,0.6242318078141906,PN_3HZDL2WNAGQZFJB74ZWL3LVJKAIMSCCC
1215_Pb16Sr4.cif,Pb16Sr4,I-43m,-0.0826897159433492,-1.6537943188669857,PN_5TGCEJX2STE423MHVQUJ3MWYE736OUWI
1216_Pt4Sr2.cif,Pt4Sr2,Cmcm,-0.413395828067897,-2.480374968407382,PN_PWJZ4TV2IJDDBM7BMHQC4IQS4Y7C6QOR
1217_Ba4Cu8.cif,Ba4Cu8,Pnma,0.2957104055890719,3.5485248670688634,PN_RKZBXWQKXB35DT7LJAHMBHFUXIJ4GCTC
1219_Ba4As.cif,Ba4As,I4/m,-0.4649167621253038,-2.3245838106265198,PN_EIRH7FF5YY3ZUPOUO243WMGEZX4SFCJR
1220_Mo3Pb.cif,Mo3Pb,Immm,0.507330070879302,2.029320283517208,PN_XK6ALBLE3TJ5SFY6UHNO3WTHAVB3EXO6
1222_Al2Cu.cif,Al2Cu,Fm-3m,-0.1791318434967745,-1.0747910609806477,PN_5AFJN5CTXMHX2XXIVV64ZLR5IT6OTMWH
1223_Na3Pt.cif,Na3Pt,I4/mmm,-0.0569240620067024,-0.2276962480268096,PN_ZXP2R4BUVT2APW6DAHL74V53GC232R35
1225_Ag4Al.cif,Ag4Al,I4/m,-0.0484028888270259,-0.2420144441351297,PN_RDEY3M7GD5YDUYTKALHJYWM6LE6NZBSR
1226_Mn2W6.cif,Mn2W6,Pm-3n,0.1105672566669202,0.884538053335362,PN_PHN7LKWNPTDNBTFFDNULGBYYW4J4T33T
1227_Mn2V2.cif,Mn2V2,P4/nmm,0.0580102388124679,0.2320409552498716,PN_XHKWY63DIXJVJ3LW63OYU2JZPHN74W77
1228_Nb2V6.cif,Nb2V6,I4/mmm,0.1581114690204579,1.2648917521636631,PN_VI6RKDTPWJFJ6JVFNPC5MOPAR3FV6QVS
1229_Mo5W.cif,Mo5W,P4/mmm,0.4296285247493069,2.5777711484958417,PN_3EG3T2L5TGR3AA73ZGOYIQUXLUMNFPLM
1230_AgMn4.cif,AgMn4,I4/m,0.4837143497390969,2.4185717486954843,PN_XMAB4NB45E5N2MMK3VXE6QBKJBZO4HLS
1231_Pt7Sb.cif,Pt7Sb,Fm-3m,-0.1560119826484634,-1.248095861187707,PN_A5RY7JNCWTFMQMDV6HWITJLOVP5W5DZI
1232_Ba2Ga2.cif,Ba2Ga2,Pmmn,-0.0618128052502804,-0.2472512210011217,PN_QFSS7HJJHEDVZNYBB6MTEGTGKK67V5GR
1233_SbGe3.cif,SbGe3,Imm2,0.3208394111207813,1.2833576444831252,PN_FUMQBALNFG3VBPHYDXU436JNPVDJ3KWP
1235_Ag2Ge4.cif,Ag2Ge4,Pnnm,0.2981145380044309,1.7886872280265855,PN_K5DGGFR6VIGFR5XI4QZJHOCKL4GZTS4J
1236_CaNi5.cif,CaNi5,P6/mmm,-0.1309344261631579,-0.7856065569789479,PN_KPC7C2KA2NDELLZSGDQNTSBVRWGXDCFK
1237_Cr2Ta2.cif,Cr2Ta2,P4/nmm,0.0607414872424509,0.2429659489698039,PN_35ZYSAGZ4HFGEZDCHOAKDOZIA7K2QSVZ
1238_Ba2Sn2.cif,Ba2Sn2,Pmma,-0.6111419105514235,-2.444567642205694,PN_7OMHGOWPFWON3HUMYNDLLXWOM7WWZ55I
1239_VW3.cif,VW3,P4/mmm,-0.0782328929197611,-0.3129315716790444,PN_F5JOSPEBUVLJK2TQCY4IVTR7SHL5Y74M
1242_Ag2Ge6.cif,Ag2Ge6,Cmcm,0.2741174677480242,2.192939741984194,PN_V2ATMSNCIYDZFYTQC7JS75LOVUYE3IVP
1243_V10W6.cif,V10W6,I4/mcm,0.2820367812171813,4.5125884994749015,PN_45433LCBVR6VSINARMDERZZGO2ZNBAVQ
1244_P17Br12.cif,P17Br12,I-43m,0.0963308127641721,2.793593570160993,PN_QX62QL3KNV33JRZSQSOOABXY7ZWBPRJS
1245_Al3Cu5.cif,Al3Cu5,Cmmm,-0.2072909856782967,-1.658327885426374,PN_5X3LU6L2QKIMOPXDRANR2XZVFIIOIG26
1246_Ba2Ga2.cif,Ba2Ga2,Cmcm,-0.3509398047293142,-1.4037592189172567,PN_T44MMSZOQVU6SK3SZ5TK6GEEM3YIB2F6
1247_Pd2Sn2.cif,Pd2Sn2,Pmma,-0.4222715211301207,-1.6890860845204827,PN_IQAWJAPXFWN66N3PC7VN2565JBOBKPGC
1248_AuNb3.cif,AuNb3,Immm,-0.0157210614419369,-0.0628842457677478,PN_Y4D3NP4UNKVBFXUDG7IYCBE53OQ7INMA
1249_Ag2Mn.cif,Ag2Mn,I4/mmm,0.2204605998716194,0.6613817996148583,PN_CFYDZJI4U5BYPLZTECN2D45OKQM75LRR
1250_Ba3Ir.cif,Ba3Ir,Pm-3m,0.0420704712902604,0.1682818851610417,PN_WM35IACOIZXIAVTSUDSAQETGQE7YHBCG
1251_Cr16Nb4.cif,Cr16Nb4,I23,0.5503360172435151,11.006720344870304,PN_YGX2R74B2D4E4FSJDYFUXPCVQPBUFAZT
