file_name,value_per_atom,space_group
375_Cu4Sn5,0.2151247137357125,I4/mmm
383_Ni3Sm,-0.3299709059681639,Pm-3m
388_IrBr3,0.6300865230216401,P4/mmm
393_Mn6W2,0.1746507393824732,Pm-3n
396_Au2Nb2,-0.1082128533063704,Cmme
399_Au2Nb2,-0.0960918000005977,Pmma
401_AlGa3,0.0361313760628045,Cmmm
405_NaPt,-0.1344248556811007,P4/mmm
406_As4Br,0.8804043387066216,Im-3m
444_Al2Pd,-0.5890005074909356,I4/mmm
461_Nb2Pt2,-0.6457401466596764,Pmma
463_Ni3Sb,0.0449342540232127,P4/mmm
471_Mo3W3,-0.0025435217114875,Cm
480_Ag6Al6,-0.0217492147153629,I4mm
482_MnMo3,0.3761156942213759,I4/mmm
488_Ga2Sr,-0.531548045592905,P6/mmm
498_Ge4Br5,0.2780708243690522,I4/mmm
503_Sn2W,0.537531149489921,P4/mmm
511_AgP,0.4563419294753772,Pm-3m
515_Ni4U6,0.0729580915631913,R-3c
530_AuNb,1.243237284066657,F-43m
536_KSn3,-0.1798566029982073,P4/mmm
538_As3Br,0.0974852308422016,P4mm
539_FePt3,0.1689510602908326,P4/mmm
557_V2Br,0.4419066354074476,I4/mmm
562_Mo2W4,-0.0005864744588208,C2/m
565_BaBr2,-2.1246359399750907,I4/mmm
571_Ba2V,0.6647424311657275,I4/mmm
572_Ni2Sn2,-0.0386517674134507,P4/nmm
573_Fe3Ga,-0.081774550841752,P4/mmm
575_AcRb,0.98654844080828,Fm-3m
576_CrNa,0.9901028503581726,Cmmm
580_SmBi,-1.0609019344514443,P-6m2
583_InBr5,-0.2712177359377226,Amm2
586_AuSr,-0.7391766903276662,Pm-3m
601_VGe3,0.1048692303345815,P4/mmm
602_W2As2,0.3709171496726551,P4/nmm
604_Cu4Ni2,0.2141543813091626,Fd-3m
607_NaI,-1.3156962778764316,F-43m
613_IrAs,0.2667370160346731,Fm-3m
617_PaGe3,-0.3479441991654255,Fm-3m
625_AsBr3,0.1837854807495578,P4/mmm
626_AgAl2,0.0462782463932066,I4/mmm
628_FeIr2,0.019241553324246,I4/mmm
631_SrW,1.9972426006473425,Pm-3m
638_Ta2V2,0.3131622498215911,Cmcm
641_Al6Rh6,-0.7913171802790396,I4/mmm
642_As4Br16,-0.046800421294947,I-43m
646_Al3Sb,0.1732711125575723,Cmmm
656_CrSb,0.450704512349529,F-43m
658_AgAl5,-0.0043263235933051,P4/mmm
660_Al3Ca,-0.0211971321280866,Fm-3m
661_CrTh,0.7174677879494853,P-6m2
665_AsBr4,0.0831803890341781,Im-3m
669_Cr8Nb,0.2756917005872579,I4/mmm
670_Nb2P4,-0.6739997459086903,I4/mcm
672_Ba2Ta4,0.787986574164344,Cmcm
677_W6As10,0.3115210182407653,I4cm
682_Fe2Ga2,-0.0545204992194774,P4/nmm
690_Ag6Al2,-0.0033059475086609,P4/nmm
706_Ta4V6,0.1993984094369878,Fdd2
717_TaBi,1.5440836077559703,F-43m
719_BaV3,0.6593841522437529,P4/mmm
720_GaPt4,0.1320540703884518,Im-3m
721_AgMn3,0.5190592754356258,P4/mmm
722_Al14Th4,-0.3544823034813247,Pbam
725_SrV,1.1938333385077635,P-6m2
726_Ca2Pb6,0.109675289575164,Cmcm
727_Ga2W,0.2419851468309346,I4/mmm
738_BaV2,0.885057308656922,I4/mmm
746_GaAs2,0.1942717367305538,I4/mmm
749_Mo10W6,0.344623366699313,I4/mcm
751_Ca3Ir,-0.046826592853308,Fm-3m
754_Ba3Sn,-0.322119701814052,Immm
758_Cu4Pt7,-0.1032958613637947,P1
762_Na2Pt4,0.3152627011305847,I4/mcm
767_Al18Pt6,-0.5079458393087251,Pmmn
772_PbGe3,0.1001123730519051,Fm-3m
773_InTa3,0.2223334662506904,Pmm2
780_NiTa,0.0359782446442089,P-6m2
782_FeIr2,0.016372947711981,I4/mmm
786_Al8Ta4,-0.2256334324555962,I4_1/amd
789_AuP3,0.4511237559475161,Imm2
790_Ba5V,0.5349305232872368,P4/mmm
791_K2As,-0.1842960229864036,I4/mmm
794_Sb5Ge,0.1763970050717992,Amm2
795_MoSr2,0.9515306066991656,I4/mmm
797_Al2K4,0.155120108336991,Cmcm
809_PbAs3,0.3753619279989451,Cmmm
814_Ag8Mn,0.1166144529993648,I4/mmm
819_Au3Nb,-0.0370355227978214,Pmmm
827_Nb3V,0.3420509693834646,I4/mmm
834_Ag5Sn3,0.0055465449788667,Cmmm
845_Ni3Sb,-0.2230025413726162,Fm-3m
921_Cr4P8,0.1722750167158722,Pa-3
923_Ca4P6,-0.7364136415173135,Fdd2
931_Pt2As,-0.0404441525489787,I4/mmm
932_BaBr2,-2.124731627500796,I4/mmm
933_BiP,0.2191229412468898,P-6m2
937_V4Br2,0.602972819729254,I4_1/amd
938_Ca4In,-0.0816027239527812,I4/m
943_USb,-0.2871926910980855,P-6m2
947_Au12Nb12,0.0246907527303363,Pbcm
950_Sb3Ge,0.2281014348942531,Immm
959_GaAs2,0.1932450326482199,I4/mmm
967_Ga2K,0.003014998792573,Immm
968_IrV3,-0.2177500932741018,I4/mmm
972_NiP4,0.2320048088897643,I4/mmm
974_AgMn8,0.3058372083905188,I4/mmm
977_SmW,2.654567875129585,F-43m
989_Cr5Sr4,0.8622231105534092,I4/mmm
995_Cu2Ge4,0.1934571634987148,I4_1/amd
1000_Fe2Ga4,0.1881841721178313,I4_1/amd
1002_RhV,0.6960338821994467,F-43m
1006_Cu2Ge,0.0694776776662996,I4/mmm
1014_CrRh2,0.4701862462303445,P4/mmm
1022_SmGe5,-0.6336399568411982,Immm
1028_FeP,-0.2909302413017611,R-3m
1038_Ag6Al4,-0.0511797502237229,P-1
1042_Fe4Pb,0.5180408792710665,I4/mmm
1043_AsBr2,0.1637912403107397,I4/mmm
1048_Cu7Pt5,-0.1273997840012809,P1
1053_Cr2Ta6,0.0611923339509843,Cmcm
1058_V4W2,0.6447502404714527,Pnnm
1061_AgNa2,0.0057255469738176,I4/mmm
1064_EuU,1.3282505515044436,Fm-3m
1065_Cr3Rh,0.0961999135035913,P4/mmm
1069_As2Br,0.0304122552193941,I4/mmm
1075_Sr2W2,1.388439071506709,Fd-3m
1079_AuGa,0.0772690096115358,F-43m
1083_Ba3Ta,0.8554577806908497,P4/mmm
1089_MoP,-0.4032645725072434,Pm-3m
1091_W2Sb6,0.7422411538439109,Pm-3n
1100_WSb,0.6333799695471152,Pm-3m
1110_Ag6V10,0.5632138098158901,I4/mcm
1117_Al8Pb4,0.2485274522084513,Pnma
1123_Au8Mn4,-0.03722282827629,Pnma
1125_AlMo2,2.233849459482612,Fmmm
1127_AgAl4,0.2037868935858093,I4/mmm
1136_Mo4Pb8,0.7113737394934839,Pnma
1142_InTa3,0.0484760350798882,P4/mmm
1147_K2P2,-0.4137983534760199,Cmcm
1153_AuCu3,-0.0003989963805692,P4/mmm
1161_AuMo,2.2015380882334377,F-43m
1172_CuNi,1.7193662460175383,F-43m
1173_GaP4,0.6351338889906983,Im-3m
1180_Mo3W,-0.0004325140166905,P2/m
1182_Nb2Pb4,0.5336396650961781,Cmcm
1183_K3Sn,-0.0495743689624823,Immm
1190_Pd2Sb4,-0.2272682943687858,Cmcm
1192_Ge8I32,-0.4877157299122451,Pa-3
1198_Ag5Al3,-0.0362252790731596,Amm2
1201_Cu6Pt4,-0.1170175652860208,P-1
1204_PdW2,0.0761774245930648,Fmmm
1205_PAs3,0.6237256083686127,Pm-3m
1216_Pb16Sr4,-0.0826897159433492,I-43m
1226_Ag4Al,-0.0484028888270259,I4/m
1240_VW3,-0.0782328929197611,P4/mmm
1242_CrAs3,0.6062406563238731,I4/mmm
1245_P17Br12,0.0963308127641721,I-43m
1246_Al3Cu5,-0.2072909856782967,Cmmm
1247_Ba2Ga2,-0.3509398047293142,Cmcm
1254_P8Br16,0.5215730473216924,Fd-3m
1259_VW3,-0.0783489245455051,P4/mmm
1261_FePb3,0.8225211552662088,Pm-3m
1267_Al2Rh2,-0.8673376400270163,Cmcm
1272_Ba6Ga2,-0.07673025911448,Cmcm
1275_Ca2W2,0.4891521987122589,P4/nmm
1282_Ga8Pt16,-0.3592429540116804,Fd-3m
1285_Ga4As2,0.1240833690026974,I4/mcm
1311_FeW,0.1734095909487258,P4/mmm
1312_PtSb3,0.0018055570048129,P4/mmm
1363_BaFe2,0.6576172441119587,I4/mmm
1364_Ca2In2,-0.1173949604676822,P4/nmm
1381_Mo4Pb4,0.986165049405022,Pnma
1389_Cu2Ga4,0.0349927688044265,Cmcm
1412_FeK,1.3241645138926663,R-3m
1416_Cu2Ge6,0.2952457794634711,I4/mmm
1418_Ag4Al2,0.0167224435327266,I4/mcm
1426_In4Sn2,0.003060684052329,Cm
1431_Ba2Br,-0.9593332803697492,I4/mmm
1432_Pb2Ta2,0.3806331488239092,P4/nmm
1437_GaP,0.3845919851814665,R-3m
1439_PbTa3,0.2290332506804056,P4/mmm
1442_Ag8P16,0.5154180949090043,Fd-3m
1459_CsW,-11.82074013651485,F-43m
1467_GaPt4,0.129965552129088,Im-3m
1469_CuGe,0.0786484601624302,P4/mmm
1470_Ir2Na2,0.4811204745271373,Imma
1472_SnW4,0.8177328976757025,I4/mmm
1473_VBr2,-0.4152301239996578,I4/mmm
1488_IrTa,-0.2715116790559833,R-3m
1494_Fe7Pb,0.3180355931039793,Fm-3m
1497_W5Sb24,0.4023882197469812,I-43m
1500_Ag2Al4,0.0457588772121333,I4/mcm
1501_Au2Nb2,-0.0823842144160345,Pmmn
1502_Fe5Mo,0.1221333189670185,F-43m
1509_Fe4Na8,1.6118337303855472,Pa-3
1516_Ge2P4,0.2592394888634833,Imma
1517_Na4Pt4,0.2332110155064155,P2_13
1519_Cr2Ta4,0.758102563824084,Pnnm
1527_Ba2Br2,-1.6453708263697826,P4/nmm
1528_RhU,-0.2687024518637599,P4/mmm
1534_Cu8Sn,0.0012890280471198,I4/mmm
1539_Ir3As,0.1955133881348913,Pm-3m
1549_Ga3P,0.1349100492576389,Pm-3m
1554_Ba5P,0.243126367836548,P4/mmm
1563_Ag2Na4,0.0735529798504162,Pnnm
1569_Pd20Ta10,-0.3203614440292625,P4_2/mnm
1574_Al4Sn2,0.3032474216993517,Pnnm
1575_AuP3,0.0329340208447916,Pmm2
1577_Cr4Sn8,-0.0258652017659611,Fddd
1578_Fe12W12,0.1609000908420957,Pbcm
1582_Ga2Pt2,-0.2834445013076179,P4/nmm
1585_CuFe,0.793062598387337,Fm-3m
1589_CeBi,-0.5555537611125843,P-6m2
1591_Ag2Sn2,0.0140750344839628,P4/nmm
1593_W2As2,0.6139095757248487,P4/nmm
1601_IrV3,-0.3769391857983084,P4/mmm
1604_Cu16Ni4,0.3643143718723906,I-43m
1615_CuP3,0.1581477937523514,Imm2
1621_FePb,0.8402487620204404,Pm-3m
1625_In3Sm,-0.6863031035524711,Pm-3m
1631_Mn16W8,0.4934416629123663,Fd-3m
1636_NiP3,0.3806580164047135,I4/mmm
1641_Pb2As2,0.0840475302337555,Imma
1646_AuP,0.1982375973905634,Immm
1659_Cu2Fe2,0.1809816039781348,Fd-3m
1661_Na2Pt2,0.0208329909888398,P4/nmm
1663_TaGe3,0.1374193903641964,Immm
1670_InBr3,-0.5579910152995953,Immm
1677_Fe8Ir,0.0635756256994726,I4/mmm
1680_Na4Pt2,-0.127379207660755,Cmcm
1681_Cr3Nb,0.0781401406249067,Fm-3m
1684_FePb2,0.5941554962577266,Fm-3m
1685_Al5Rh7,-0.6383318023359396,Fmmm
1695_Al4Ce,-0.3227036842435439,I4/mmm
1699_Ag2Ge2,0.1769106188002136,Pmmn
1700_Fe2V2,-0.078264600413517,Imma
1702_NaPt2,0.3272971048436961,P4/mmm
1704_P16Br4,0.2682701181112456,I23
1709_Mn5W,0.0518166976176933,F-43m
1715_Cr3Ta,0.1301554515644412,Cmmm
1716_Mn6W2,0.1763066696193256,Pm-3n
1723_Ag4Sn,-0.0197127183807911,I4/m
1724_Al2Cu,-0.0700894357803155,Immm
1725_CrNb,0.0447298304455507,Pm-3m
1732_PaSr,0.4385685916244535,R-3m
1733_FeV,0.1213318125962068,P-6m2
1749_Au2Ga4,-0.0790314973956759,I4_1/amd
1750_MnSb2,0.2132027757194402,I4/mmm
1751_Al2P2,0.1711348282914704,P4/nmm
1755_V3W,-0.0340694370188607,P4/mmm
1828_Ir4Sn16,-0.249447746255101,I4_1/acd
1830_SnP3,0.113431214348977,Im-3m
1834_BiI,0.2449565880310906,P4/mmm
1835_Ca3Pb,-0.2709615632900624,Immm
1838_SnP,-0.0947927665832342,Fm-3m
1840_GaMo,-0.028439939265862,P-6m2
1845_SmBi,-0.8891919496746308,P-6m2
1850_Au5Nb,0.048939849058281,Cmmm
1856_Cu4Pt4,-0.1205808597847024,P-1
1857_CuMo,0.3588543434479447,P-6m2
1864_Fe5W,0.1370840131538635,Amm2
1872_Cr2As2,0.0077630930576173,P4/nmm
1878_Ca2Rh,-0.2601120708243023,P4/mmm
1887_Fe5Pd,0.2336302647298455,F-43m
1894_Cr2W,0.0611237773090872,I4/mmm
1896_Cr5Nb,0.0783894885691474,Cmmm
1907_VBr2,-0.410063217628896,I4/mmm
1909_KPb,-0.0405393933728852,P4/mmm
1910_KSn,0.0318888405176593,P4/mmm
1912_AcV,0.6825734085499287,Pm-3m
1918_Ba3Cu,0.0394702967897684,P4/mmm
1938_Al3Cr,-0.1119193373167286,Pm-3m
1940_Al3Cr,-0.1551539401644879,I4/mmm
1958_Ba2Fe2,1.432824894896533,P6_3mc
1963_Mo4P4,-0.5185167056942248,P2_13
1964_SrW4,3.29538982431248,Im-3m
1965_CuFe,1.458478172494921,F-43m
1970_FePb3,0.4816714178581449,P4/mmm
1971_Ca5Cu3,-0.0565900669884098,P4/mmm
1988_PbGe3,0.1050826939614646,Fm-3m
2003_Ba2V2,0.7014600764628796,P4/nmm
2009_MoNb,-0.1312283059431038,Pm-3m
2012_Au8In,-0.0480099525897463,I4/mmm
2015_AlPd,-0.7587414640727959,P-6m2
2036_AgAl2,0.0454910328131704,I4/mmm
2046_Ba2Pd4,-0.351981708479304,Immm
2082_BaPd,-0.4783613083554825,Cmmm
2083_PbSb,0.1049325678159949,Cmmm
2091_Pb16V8,0.3154810401082291,Fd-3m
2095_GeP5,0.2502946082764126,Amm2
2097_Nb2Pb,0.2498373527304996,Fmmm
2100_Pd3Sb,-0.3754922119956188,Immm
2106_RbBi,0.6406652800277259,F-43m
2113_PAs4,0.4778014059865242,Im-3m
2118_Ge5P3,0.4001806940265355,Cmmm
2119_WSb,0.635789304038278,Pm-3m
2121_AlK3,0.2818258477525277,P4/mmm
2123_V4W2,0.5373678233111873,I4_1/amd
2124_Fe6Ir2,0.0352644097519831,I4/mmm
2128_FePd,0.0611011855322729,Pm-3m
2133_FeMn,0.1235497884165575,Pm-3m
2136_Cu3Sn,0.0639751215637698,P4/mmm
2141_P8Br16,0.5198137568723528,Fd-3m
2145_Ag2Ge2,0.1908003162076452,Cmcm
2153_Cr4Nb4,0.3954713383290649,P2_13
2167_Al2P,0.0140671388629805,I4/mmm
2171_Ir2V,-0.3586535209868391,I4/mmm
2173_Au3P,0.2584710753037122,Pmm2
2177_Ag12Br12,-0.342706718874014,Pbcm
2181_Pb3As,0.0508391896890603,Immm
2182_Ir3V,-0.3980924594769846,I4/mmm
2188_Al4Ta5,-0.1559804665586502,I4/mmm
2196_Ca4Cr2,0.5590748155391374,I4_1/amd
2198_CrNa3,0.5423186726893348,Immm
2206_Mn2V,-0.0755313052708371,I4/mmm
2276_Ag4Al6,0.2770130587326555,R-3c
2280_Mn2Sn,0.1991238126793746,I4/mmm
2287_KNa2,0.0184620086806955,I4/mmm
2299_AgTa7,0.2645234306889392,Fm-3m
2318_PbSb,-0.0293366822935872,P4/mmm
2320_Ir2As4,1.0017580786940574,Fd-3m
2321_Ba16Ir4,0.2013603867440632,I-43m
2325_SnP,-0.094533133663428,Fm-3m
2332_Ir5Na,0.3068927250645951,Amm2
2340_Ir4Ta4,-0.5676369964440191,Pnma
2343_Ni2Sn4,0.2186553103016327,I4_1/amd
2347_Na2Pt2,-0.0139597554174071,Fd-3m
2348_Nb24As8,-0.5454044203795565,P4_2/n
2352_Au2Mn2,0.1242328596392612,Cmcm
2357_K6Ge18,0.0690931290886987,Pmmn
2359_Ba2V4,1.311242249239284,I4/mcm
2364_Fe2Pt2,0.0726527165458259,P4/nmm
2367_Fe4Na4,1.7236679830938106,P2_13
2375_Ga13Mn13,5.485676899432976,R-3m
2377_Cu2Ge2,0.1932333650639117,P4/nmm
2379_Sn2W4,0.8977808676823535,I4_1/amd
2385_Cr4Nb2,0.4819255786809115,I4_1/amd
2389_CuMo,1.9978086601672205,F-43m
2396_Ca5P3,-0.9491693569273068,Cmmm
2399_FeGa3,0.0656673040268174,I4/mmm
2405_Cu8Sn,0.0168007235782425,I4/mmm
2408_AuGa,-0.044513398423442,F-43m
2412_Fe4Ir8,-0.028524601757797,I4_1/amd
2417_Pb2Sr4,0.2314095017362637,Fd-3m
2424_SmTh,-0.2251325897316052,P4/mmm
2425_NbP2,-0.2707179532971071,I4/mmm
2433_Fe3As,0.1791333723670165,Cmmm
2435_RbTa,3.1517506112669618,Fm-3m
2444_AuAs4,0.3674009336266358,I4/mmm
2449_Ca4Mo2,0.4331016662409007,Cmcm
2455_Nb2P,-0.4151316804238606,I4/mmm
2457_GaPb,0.1009691235960348,P-6m2
2459_PbSm,-0.6981796142919414,R-3m
2460_Ni5Rh,0.0230299346090584,Pmmm
2465_Au10Ga6,-0.0787485331617241,I4/mcm
2468_Fe6P3,-0.5281060693301955,P-62m
2473_GaPt3,-0.4367495941875665,Pm-3m
2475_Al2P4,-0.0696435490452103,I4/mcm
2477_Fe3Pa,-0.1268434717063442,Fm-3m
2479_InTh,-0.1344146265432577,R-3m
2483_Fe18As6,-0.0030855285063147,Pmmn
2488_AgMn3,0.3029489061237731,P4/mmm
2490_Ag6P2,0.2600994596241142,Pm-3n
2492_Cu4Pt7,-0.1140930060003416,P-1
2494_Sb6Ge2,0.2654197661846105,Cmcm
2501_Ta12V4,0.1817186300693229,Pnma
2510_Au8Cu4,-0.0134236690882166,I4_1/amd
2511_Al2V6,-0.1365881299866016,Pm-3n
2517_Au2Cu,-0.0358970332570341,I4/mmm
2519_Cu7Pt5,-0.1150761839321248,P1
2523_K3As,-0.4298841623548879,Fm-3m
2529_Al4Th2,-0.4217686015761224,Fd-3m
2532_FeBi3,0.514264870042636,Fm-3m
2541_RbV,1.6020458339129915,P-6m2
2543_Ba3Ta,0.8543729953738324,P4/mmm
2545_Fe3Mo,0.0828215338106606,Pm-3m
2547_K8Sn4,-0.112285884478541,Pnma
2553_NbV2,0.0426626753663737,I4/mmm
2555_Cu10Ge6,0.1407589536416962,I4/mcm
2565_Mo2Sr2,0.5575013792903318,P4/nmm
2584_PdRh4,0.0594367766285841,I4/m
2588_RhU,0.4477266393935224,F-43m
2594_Al2Rh2,-0.7783706628848774,Pmmn
2605_Ba2Cu,0.0251809137808939,I4/mmm
2616_Cr2As2,0.1704696047224638,P4/nmm
2621_Ag2Sn4,0.0132880567558094,I4_1/amd
2622_Cr2As2,0.007682049183618,P4/nmm
2627_Ni10Ge6,-0.4625513556699081,C2
2636_Pt7Sb,-0.1405445786563701,Fm-3m
2641_Nb2V2,0.0611039957532941,P4/nmm
2642_Ag4Al4,-0.0290568165324929,P4/nmm
2650_Au2Cr,0.335438791843923,P4/mmm
2652_Fe4Pb,1.4306924841850814,Im-3m
2656_SnYb3,-0.5960435130812347,Pm-3m
2731_Ga2Ge2,0.1628796890350323,Pmmn
2733_AlCu2,-0.1994923198229224,I4/mmm
2740_InNi,0.1547548812790036,Fm-3m
2741_Nb2Rh4,-0.1700100294107696,I4_1/amd
2749_Al2Ca6,-0.1204313542762798,P6_3/mmc
2752_WBr,1.6592867558403324,P4/mmm
2757_Mn12Rh4,0.058969951857362,Pnma
2760_Cu4Nb4,0.305104841116413,P2_13
2761_AuK3,-0.1330414285429428,Imm2
2772_CaMn3,0.6933934960880848,Fm-3m
2773_AlSm,-0.4655390373998145,R-3m
2778_Sn6W4,0.676190720559454,Fdd2
2779_Nb3Br,0.4093369088389451,Pmm2
2782_W3P,0.3408790440879965,I4/mmm
2791_EuI,-1.3246680484950362,Fm-3m
2795_Al4Br2,0.438326157140616,P4_2/mnm
2808_SnW3,0.4164088525385239,Cmmm
2817_Ir2Ni6,0.0250427970848559,Pmmn
2827_PtAs3,0.1837744748839611,Pmmm
2842_Pt2Rh,0.4895938726160291,Fm-3m
2848_Ca3W,0.8837096676666336,Fm-3m
2849_Pd4As2,-0.294235139561233,Pnnm
2858_FeIn,0.3261709629407026,P-6m2
2868_InBr3,-0.2723892605766789,P4/mmm
2881_AuCs,-0.2979903415698688,P-6m2
2884_W2P,0.0145169775755711,I4/mmm
2885_Ag4Ba2,-0.1205356433118159,Cmcm
2886_CaNa3,0.064918145731448,Imm2
2903_AlMn3,0.0044625280412473,Pm-3m
2914_Ni4Ta8,0.4475267590898551,Pa-3
2915_Ce2Br6,-2.11548569156943,P6_3/m
2918_V4P4,-0.7870895311130237,P2_13
2926_Ga4In4,0.0605925755307299,P2_13
2931_AlMn,0.4252473515547947,Fm-3m
2933_SbP,0.3087547031735251,Pm-3m
2940_AsBr5,0.0282342964256434,Cmmm
2950_Ca6Ta2,0.7325548895312664,I4/mmm
2954_Mo2P2,0.0616187149853217,I4_1/amd
2966_Au2Na4,0.0511408221620793,Fd-3m
2969_Au3Nb3,-0.0151428426324133,Cm
2989_AlAs,-0.2077627777841586,Fm-3m
2994_Ir5Mn,0.755012571259782,F-43m
2999_Ta2Sb2,0.3728647878519764,I4_1/amd
3005_MnSb,0.1459415094975815,Fm-3m
3009_AcTh,0.151782232483872,P-6m2
3013_Mo8V16,0.2939021979591227,Fd-3m
3020_Au4Ni3,0.0763955927040973,I4/mmm
3022_Pb2P4,0.1152849570185339,I4/mcm
3027_NbU,0.2441585290147419,P4/mmm
3035_Pd2Rb2,0.8660587344426816,P4/nmm
3036_Al4Mo4,-0.1782901372976288,Pnma
3037_BaTh,1.2727127622763716,Fm-3m
3044_Mo2W2,0.4147867774643377,Cmcm
3045_AcEu,-0.0349858715953028,P-6m2
3053_W5As,0.2297891868005095,Cmmm
3055_AlPb3,0.2026536934610288,Fm-3m
3058_Ca2K6,0.1668564868052322,Pm-3n
3068_Pt4Rh8,0.7665586897212068,Pa-3
3070_Au3Mn,-0.0381126143200756,P4/mmm
3071_Mo2Rh2,-0.0447398362324946,Cmcm
3073_Mn4Rh2,0.0161174144536886,Cmcm
3075_Mo4V8,-0.0006408570692784,Pnma
3076_Cu2Ta4,0.1639079811589283,Cmcm
3087_NiV,-0.1710537031610801,P4/mmm
3091_Mo4W4,0.380614293590968,Pnma
3099_Al3Ir,-0.4499672468645164,Imm2
3101_Al3Ba,-0.0367778075288356,P4/mmm
3103_Al2Sn4,0.0887452480367532,C2/m
3106_AuCu3,1.1107217943881529,Pm-3m
3108_In3Mo,0.3379385834494242,Pmm2
3110_Ba4Cu,0.1763109246350126,Im-3m
3115_RhW3,0.1259991021727291,Imm2
3124_Pd3Ta,-0.4789615722321567,I4/mmm
3126_InPd,-0.5193825637928868,Pm-3m
3127_PtW3,0.267051153241173,Fm-3m
3130_CuPb3,0.2602826834094367,P4/mmm
3133_Au4As2,0.1079734153082032,Cmcm
3137_PbP3,0.759440252156609,I4/mmm
3139_Al2Ni,-0.4006925273024191,I4/mmm
3140_CsAs,0.3334515155471136,Fm-3m
3146_Ba2W2,0.8228393727936236,Cmcm
3147_Pt6As2,-0.073531221889179,Cmcm
3155_CuNi2,0.0278102839109202,I4/mmm
3156_Ba2Ir2,0.5449168595334992,Cmcm
3163_Mn2W4,0.151803291726362,Cmcm
3165_Na2Rh4,0.4923615386228531,Pnnm
3170_Pd5Rb,0.153967332672618,P4/mmm
3173_Al4Cu2,-0.0344383852028453,Cmcm
3179_Ge3As5,0.3617212920548871,Cmmm
3181_Mn3Rh,0.0538139994731174,Pmmm
3188_AuSb3,0.227695155440879,P4/mmm
3199_NbBr3,-0.5853608179005412,Immm
3201_Al2Sb,0.1876107753542217,I4/mmm
3205_PdRb2,0.1579059991105035,P4/mmm
3219_KNa3,0.0155194455850997,Immm
3221_Al3Cu,0.0063965280789801,Immm
3229_Al2Ni4,-0.4528155467130901,Cmcm
