file_name,value_per_atom
780_NiTa,0.0359782446442089
789_AuP3,0.4511237559475161
790_Ba5V,0.5349305232872368
794_Sb5Ge,0.1763970050717992
797_Al2K4,0.155120108336991
798_Ba2Sn4,-0.4831717141879193
806_Al2Cu2,-0.1881961713948934
809_PbAs3,0.3753619279989451
813_Cr4As,0.0144065940607106
821_Ag12Br4,0.0515699371614406
822_Ca5Sn7,-0.3709440976254115
833_Sb3Ge,0.2674849223565756
836_MnW5,0.637096752327229
842_Na4Pt2,-0.1813541043859411
844_Au2Nb4,0.066589382172116
846_In2Ta2,0.2468565124577857
847_Fe3Pb,0.8418246784643095
922_Ag4Al4,-0.0125733738802225
925_In5Sn,0.0071618832732151
926_Nb4Pb4,0.5735621749519426
931_Pt2As,-0.0404441525489787
940_BiGe,0.3197912132401441
952_Pb2As4,0.1364370872739471
953_Al2In6,0.1239297719224783
960_In2Br4,-0.4657886603656829
970_Nb4W8,0.124329705043389
971_Cr6Ta2,0.3273652456195499
979_AuNb3,0.040060795731776
981_AlMo3,-0.0073852883437464
984_IrV3,-0.3727588195176974
986_PAs,0.5533038979136409
1006_Cu2Ge,0.0694776776662996
1007_CrRh4,0.4467363132556045
1008_NpU,0.0077134329019052
1009_RhU,-0.1940488904539723
1010_Cr3W,0.0656147205161872
1016_FePt,0.1046782928175824
1019_Cr5Rh4,0.0433450957045522
1024_Fe4Ga2,0.0881069186662758
1026_Ge2P4,0.2497538444960133
1028_FeP,-0.2909302413017611
1032_Fe2Ga,-0.1271094661681431
1034_Cr3W,0.070083144452175
1036_Au16Sr4,-0.4394674910717768
1040_Cu8Pt4,-0.1016922929724071
1050_Pd8Sb4,-0.4733627168891452
1051_W4Sb16,0.8629071845772032
1055_SrW3,1.6994325432565986
1082_Pb4V,0.3152668653469838
1086_Al2Rh,-0.7934654617387066
1091_W2Sb6,0.7422411538439109
1111_Ag7Al5,-0.0374998018127884
1112_Cr3Ta,0.054785266293079
1114_Pb2V,0.7233741524777114
1115_Ba4Ni6,0.4894772677785376
1117_Al8Pb4,0.2485274522084513
1125_AlMo2,2.233849459482612
1129_Al2Pb4,0.2678257974993154
1133_Mn2Sn4,-0.0217938214707539
1135_BaIr2,2.783862077291165
1138_Au2Mn6,0.3285969933139405
1149_NbI,1.049989155341601
1153_AuCu3,-0.0003989963805692
1166_As3Br,0.2125235734648201
1170_NbP3,-0.1655885277068263
1173_GaP4,0.6351338889906983
1174_PbV4,1.736418693171305
1177_PAs5,0.7699399335684985
1179_As4Br2,0.4407940179014631
1186_Ag6Al2,-0.0471502445581117
1189_CuBr3,-0.1813563709530927
1193_Ag7Al3,-0.0400596366406151
1203_BaCu5,0.1611099610981305
1207_Ce4Ge4,-0.9901764428373054
1217_Pt4Sr2,-0.413395828067897
1218_Ba4Cu8,0.2957104055890719
1220_Ba4As,-0.4649167621253038
1223_Al2Cu,-0.1791318434967745
1224_Na3Pt,-0.0569240620067024
1227_Mn2W6,0.1105672566669202
1234_SbGe3,0.3208394111207813
1235_FePb,0.8299400887561053
1237_CaNi5,-0.1309344261631579
1239_Ba2Sn2,-0.6111419105514235
1240_VW3,-0.0782328929197611
1260_KP3,0.5600689693530976
1281_Mn8W16,0.2511346581815014
1299_Cr2Na6,0.6015848251485396
1300_Al4P2,0.0048209866646065
1304_SrAs3,-0.6826751140489415
1305_GaW2,0.1380785238708952
1307_Fe26Pd2,0.3245601126779028
1308_Ba2Sn4,-0.5594160073734505
1310_Ag4Mn2,0.5553655597303203
1314_Ta3V,0.2921233851410409
1315_P7As,0.7665221907047712
1316_TaGe3,0.2141826952026813
1379_Cu18As6,-0.0680231611870526
1380_Fe4Pb8,1.0701517736064603
1381_Mo4Pb4,0.986165049405022
1388_Fe8Na16,0.7667905908766114
1404_Al3Pd,-0.3980137157838905
1412_FeK,1.3241645138926663
1419_Fe2Pb4,0.4720998800685994
1427_Ni3Sb,-0.1358773065812233
1431_Ba2Br,-0.9593332803697492
1436_AlFe,-0.2410192208620589
1439_PbTa3,0.2290332506804056
1440_KI,-1.585149885067622
1446_GaNb,-0.1390046700444722
1450_Pb4V,0.3160382440149568
1461_Pd2Ge4,0.1011663982781095
1463_Cr2Na,1.0064532429628876
1466_Fe6Na2,1.2328789781487774
1473_VBr2,-0.4152301239996578
1475_Ca2P2,-0.816929871768715
1479_Fe6Sb2,0.2828788980736254
1485_BaCu5,0.2562033384073583
1490_PbSb3,0.1251027141729275
1498_CuTh,0.2132029681483676
1499_Fe6Sb2,0.3131206590505275
1503_FeMo5,0.5453663357175754
1505_Ce4Cu4,-0.1497641612650788
1514_Ga16Pt8,-0.3962004231706816
1519_Cr2Ta4,0.758102563824084
1523_Ga2Br6,-0.4421051503954034
1529_AgCa2,-0.2246726768933656
1535_Ba2Pd,-0.3625728003444
1547_GaAs2,0.1910730051542918
1552_Pd4Sn4,-0.3934178880777548
1554_Ba5P,0.243126367836548
1571_Ca2Rh4,-0.1264421561850426
1576_Ag2Sn,-0.0051447146254079
1581_FeV3,-0.1426573123202441
1586_Cu6Pt5,-0.1172930858644618
1588_Ag2Al3,-0.0310931534378596
1592_BaIr5,0.6484048012314467
1594_SbI,0.1741662779612185
1607_K2Na4,0.0638998573109968
1611_Na4Pt2,0.2613324801413122
1613_P12As17,0.3327069785419281
1619_Fe3V,-0.1830790839423262
1633_Ba5Sn3,-0.4833400665952947
1640_Ag2Ca4,-0.2512035885165782
1652_Ta2Ge4,0.2489534098761604
1665_Ba3Ta,0.904670441205412
1670_InBr3,-0.5579910152995953
1685_Al5Rh7,-0.6383318023359396
1694_Ba4P8,-0.6301452926437984
1695_Al4Ce,-0.3227036842435439
1698_Al3Sm,-0.5776724548870158
1703_Ba5Ir24,0.5284555203006704
1709_Mn5W,0.0518166976176933
1714_Ba3Ga,-0.0058325030941168
1717_Au4Ga,0.0781698024577743
1720_FeIr3,0.5584776160701406
1725_CrNb,0.0447298304455507
1741_Pt8V,-0.2749647122994219
1745_Fe2Pd2,0.0600193354461096
1753_Ir2Pb,0.5983672141707702
1754_Au3Cr,0.0798392217555257
1755_V3W,-0.0340694370188607
1818_Ba2Pd,-0.3628834847793444
1828_Ir4Sn16,-0.249447746255101
1830_SnP3,0.113431214348977
1836_Mo2W2,0.4529627299555354
1838_SnP,-0.0947927665832342
1844_Ni2Pb2,0.0508002978802686
1857_CuMo,0.3588543434479447
1859_Ag2Mn,0.2280746253719249
1860_Nb2W4,0.1061049533559928
1863_Fe4W2,0.1247923180939961
1871_FeSb,0.1270127343936424
1875_Al2Sb4,0.0339020113510422
1887_Fe5Pd,0.2336302647298455
1907_VBr2,-0.410063217628896
1915_K2Sn4,-0.1488476600167298
1920_FePt3,0.0189147301200076
1921_CsYb,0.6736704833459317
1923_InV,0.8176152594236008
1925_Cu44Ni2,0.1180290791446753
1926_BaAs4,-0.2218057127435329
1938_Al3Cr,-0.1119193373167286
1939_CaCr3,1.0513220301705486
1953_Mo16Nb8,0.3950892874479035
1954_AgP3,0.6993426805573235
1959_Pb5Sb3,0.0442930198409401
1967_Ag2In4,-0.0368942050166865
1969_AcAl3,-0.0241113388268203
1970_FePb3,0.4816714178581449
1971_Ca5Cu3,-0.0565900669884098
1973_Fe3V,-0.0559529631309843
1974_BaAs,-0.8242741931404591
1976_Ag2Na4,0.1008943952187406
1977_Fe4W2,0.1000496737824505
1978_InNb,0.6373364957229786
1984_CuNi5,0.1978016568543837
1987_Ag3K,0.2102714975918522
1990_CrYb,1.563562392238151
1998_Cu5Pt5,-0.1249004932685046
2006_CrEu,0.9504176641676194
2010_Cr4Rh8,-0.0874482718645239
2013_MoV4,0.5719330538235908
2024_K2Sn4,-0.1484137375559336
2025_Al2Pb4,0.2598910134384138
2044_Pd2Ta2,-0.2980566242829212
2048_Ca4P2,-0.8955902962299666
2064_Cr3Br2,0.6807631171727635
2072_Ga2Br2,-0.5777253611313591
2073_BaBr2,-2.124535582082067
2076_K5P3,0.0229123948438667
2085_Cr5P24,0.4558804071858427
2094_Al3Sn,0.1655793976137554
2098_Ce20Ir16,-0.539478361802414
2102_BaCu3,0.2453032477954502
2108_Ga5Pt24,-0.067521268653485
2111_Ag2P,0.1479457399151679
2113_PAs4,0.4778014059865242
2115_Pd8Sb4,-0.4630380882032696
2116_Na2Pd,-0.0417511614547165
2119_WSb,0.635789304038278
2128_FePd,0.0611011855322729
2130_Cr2Nb6,0.1085546089350248
2133_FeMn,0.1235497884165575
2135_Sn2W2,0.7018631931675055
2140_FePd3,-0.1114107298153808
2144_Al6Cu2,-0.0017060816812031
2145_Ag2Ge2,0.1908003162076452
2148_Sn2W2,0.7094631933980757
2167_Al2P,0.0140671388629805
2173_Au3P,0.2584710753037122
2179_Mn2V,-0.0706521015275285
2182_Ir3V,-0.3980924594769846
2184_SnV,1.1915693404471313
2185_Pb3Sb,0.0527710928808438
2187_Fe26Pd2,0.3374554965266674
2191_Ba4In2,-0.2699715745953493
2193_AcSb,-1.3729502658314
2195_Ga8Pt16,-0.3537022999127923
2198_CrNa3,0.5423186726893348
2249_InYb,-0.5505183825863234
2250_SnP4,0.9161730438708098
2276_Ag4Al6,0.2770130587326555
2294_Ba4Cu2,0.0304039929029062
2296_AgAl2,0.0073829939966311
2308_K2P2,0.247621916405853
2313_Ac4Bi6,-0.3278292763649915
2314_Sn2W,0.362958406227379
2323_Fe5Sb,0.1871788563843329
2324_IrTa2,-0.3511913424291061
2339_Mn5Sb4,0.1789847373485137
2340_Ir4Ta4,-0.5676369964440191
2342_Cu4Ge2,0.2769073934222099
2344_InGe,0.0678839385461884
2352_Au2Mn2,0.1242328596392612
2354_FeMo,0.7999669414053301
2357_K6Ge18,0.0690931290886987
2359_Ba2V4,1.311242249239284
2377_Cu2Ge2,0.1932333650639117
2387_Ni2Sb,-0.0937071399500493
2396_Ca5P3,-0.9491693569273068
2398_AgAl2,0.0748750121599464
2401_Mo4P,0.7103721713880631
2407_Na4Pt2,0.243680765189211
2408_AuGa,-0.044513398423442
2409_Au2Cu,0.0811198566425339
2415_Ir3Ta,-0.3949713315041503
2416_Cs3Fe,0.7934928922294131
2421_Ag4Al2,0.1584953971325919
2422_Cr2Ta4,0.5251773362111992
2425_NbP2,-0.2707179532971071
2430_Ir17As12,0.3755484315896343
2436_WP,-0.1643606055072712
2441_AgNa4,0.0076326242964114
2442_V3Ge,-0.1837031005204537
2454_V3Ge,-0.2244572057801619
2460_Ni5Rh,0.0230299346090584
2465_Au10Ga6,-0.0787485331617241
2469_AlCs3,0.3680687156468609
2483_Fe18As6,-0.0030855285063147
2489_RbU,2.376284508072093
2503_Sn4W2,0.7151859784880076
2504_Cr2As2,0.00771246407571
2505_Ag2Mn2,0.2806231820436764
2507_AuP2,-0.067117053672824
2512_Ag4Mn2,0.3955711120956877
2514_FePb4,1.191631646347414
2518_P3Br,1.917565214745004
2520_Pd4Sn12,-0.3445206529960103
2522_Sb6Ge2,0.1649034019475364
2528_Ag6Al5,-0.0311545684498917
2537_Nb10P6,-0.8280427660965373
2544_MnNi,1.427393408751383
2557_RbSr,0.1202435620066513
2564_In2I2,-0.5589380872856298
2565_Mo2Sr2,0.5575013792903318
2569_AuSb,-0.0210635766241136
2571_Ba3V,0.5185583514696126
2578_Mo2Ta,-0.1710372885367566
2581_CuGa,0.4444796102687203
2584_PdRh4,0.0594367766285841
2588_RhU,0.4477266393935224
2595_As2Br6,0.3903767788982994
2601_AlSr3,0.0081842561815732
2603_Ir3Ni,0.3806097119806306
2620_Ta2V2,0.0268457363837892
2627_Ni10Ge6,-0.4625513556699081
2630_CsBr,-1.8905071260349693
2631_MoSr3,0.8337843536027552
2644_FePb,0.8418730722704222
2646_Al2Cu,-0.0699907180162859
2652_Fe4Pb,1.4306924841850814
2728_Pd2V4,0.4185596658639869
2730_Ir2Nb2,-0.1578713088821608
2734_Al6Sr2,-0.1886478219166454
2739_As4Br2,-0.1734847560270319
2760_Cu4Nb4,0.305104841116413
2761_AuK3,-0.1330414285429428
2797_Al2Na2,0.1064447917505271
2802_AlGe,0.1840861531470681
2819_Sn2Ta,0.0501756129162392
2820_Cu7In,0.0432744772338304
2822_AuCu3,1.091933621721732
2825_Pt2Rh2,-0.0205890368021455
2827_PtAs3,0.1837744748839611
2829_Ca2Nb,1.172952547926214
2831_AuI,0.2614996616232603
2861_Nb5W4,-0.0496318712627438
2867_Ba3In,-0.2121527880530078
2868_InBr3,-0.2723892605766789
2869_AlAs,-0.1240213191225514
2878_Al2Ni4,-0.4666516932421451
2879_Ca6Nb2,0.6537715933229715
2882_Mo2Pd26,0.4924532836956327
2888_AgFe2,0.355599325778184
2889_BaIn2,0.0835970481372318
2913_Pb2P2,0.1636887776688462
2916_MoRh2,0.0380025121836678
2919_Ag8Au4,-0.0441376497046051
2923_Ga3Pb,0.0530431986566251
2925_Ag3Sr,-0.0453551621271102
2926_Ga4In4,0.0605925755307299
2931_AlMn,0.4252473515547947
2936_BaGe,-0.1820046348794206
2938_KP,0.7114022996563714
2942_IrRh4,-0.0017556820822136
2945_Ir2Ni4,0.0603663610725782
2955_Ni3Sr,0.5203327610247177
2957_Sm3W,0.0631950852148808
2958_Na3Ge,0.0413320232122367
2971_Ca5Sb4,-0.541558037310753
2973_Pt6V2,-0.2525866931293699
2980_Al6Cu18,-0.1877240450960808
2983_FePt3,0.1121834255869433
2990_MoSn4,0.1971744835279807
2991_Al4Pd4,-0.7855255843605562
2992_Mn2W,0.2009777584899078
2999_Ta2Sb2,0.3728647878519764
3002_Ir2Rh2,-0.0085060714919453
3003_Na2P2,-0.3394175410175988
3016_NaBr,-1.7192765439625828
3028_Cu5W,0.3101269911022661
3047_Sr2Br,-0.9625135229918774
3048_WBr,1.3061581927178931
3052_Ag2Ir4,0.5584920547057214
3061_Rh5W3,-0.1732244838902854
3071_Mo2Rh2,-0.0447398362324946
3088_Rh4As12,-0.4381732386554331
3096_Rh3As,0.1899546984508608
3111_Al4Ir2,-0.45446727995319
3117_Ba4Ir12,0.140989215501504
3126_InPd,-0.5193825637928868
3128_NiGe2,0.0688872912331408
3129_Sn5W,0.3710214703773496
3131_YbBr,-1.4106922041879266
3137_PbP3,0.759440252156609
3139_Al2Ni,-0.4006925273024191
3141_Cu2K4,0.7106508718075055
3146_Ba2W2,0.8228393727936236
3155_CuNi2,0.0278102839109202
3159_K4Sn,-0.046379581696436
3160_Ca10Ge6,-0.5731595545363475
3165_Na2Rh4,0.4923615386228531
3167_AlBa8,0.0339744709387872
3169_RbSm,1.509341299483286
3170_Pd5Rb,0.153967332672618
3171_Sn6W2,0.4786639913277879
3173_Al4Cu2,-0.0344383852028453
3174_Ga3Pd,-0.2564353314449885
3180_AlBa2,0.0085581230857399
3181_Mn3Rh,0.0538139994731174
3183_Al4Sr2,0.2872414261810381
3192_InK,0.067864092426493
3202_AlAs,-0.1258805203464161
3209_PtRh3,-0.0067502684002151
3210_Ba2W,1.3084603054428634
3213_AgEu,-0.4924128376574583
3215_K8W4,2.0775030196961777
3218_Sn3W,0.2896653718213491
3219_KNa3,0.0155194455850997
3221_Al3Cu,0.0063965280789801
3222_Ca17Nb12,0.52174118601973
3226_MoRh,-0.1753282368478412
3235_BaGe,-0.1830738889749259
3242_K2Nb6,1.0406142192645351
3244_Al4Eu2,0.6089629541792144
3245_Ba4W4,1.0878871809741997
3247_GaPb8,0.0253117476819279
3250_InV,0.3685158133105357
3252_Mn3Nb,0.0587387417979776
3254_Ir2W4,0.0504986066526266
3260_P12Br17,-0.1160226505544552
3267_AlMn,-0.0462419779947644
3268_Al5Mn,0.1800210855609935
3274_Al4In,0.1408628166853951
3275_WBr2,0.5786490800307025
3277_Mn2Sb2,0.2208059199903882
3278_InMn,0.2268852581227722
3281_Sn18W6,0.5323133311983336
3285_In24Pt5,0.0133550996723297
3287_Cr9Ga12,-0.0512915740185254
3289_AlSr3,0.057116047106092
3305_Cu4Fe,0.1124787343126072
3306_Fe4Br12,-0.2228960036185552
3307_AlCs,0.8024916049669821
3310_KAs,-0.1738326167191761
3314_PtBr5,-0.0871835685459364
3321_AgEu,-0.4739998494988326
3324_Cs2Ni6,0.6204138322765402
3331_KP,0.134582269728186
3332_Nb4Br,0.819528878927396
3336_Al8Mn16,0.1273715740383494
3337_K2Nb2,1.3984264495015708
3340_Ag4Pt8,0.0432711982259418
3342_KP3,0.015246017205297
3347_CuIn5,0.3415053973082337
3350_Al3Pt,-0.4537269625614808
3355_NaBr,-1.51503601569897
3359_Ga2Ta,0.0503635093607286
3366_Al4As2,0.202797994810151
3367_Al6Cu18,-0.2013947623643298
3369_In2Pt,-0.4998269741034047
3374_Rh5W3,-0.1680544947770705
3383_InMn2,0.2647872636948243
3386_Ag5P,0.3444536904378221
3392_Fe2Mn4,0.2141786033866128
3395_IrP3,0.3209887184886195
3396_AcSm,-0.3177316675339456
3397_Ni2Pd,0.0330800850408934
3402_TaP,-0.5758566204072242
3403_BaCa5,0.0209200169999936
3411_Cu4As2,-0.1525581951790394
3412_Sn12Sb17,0.089294179427916
3418_Fe2As2,-0.0034891794196232
3429_Al4Pd6,-0.5849627395921765
3431_RhBr,0.4504867152200558
3435_NbBr3,-0.3850672075571144
3441_AlSb2,0.1446425292884262
3442_Ir3P,0.15142946223893
3445_Sr2As4,-0.5606790033731818
3453_Nb3Bi,0.2577617338898896
3454_Rh4Sm2,-0.9147207188694786
3455_FeGe7,0.4406868157201442
3467_PaRh,-0.6029352313563088
3473_CrU,0.6061157164975111
3480_Ba4Sr16,0.1938910097868522
3487_Cu4Mn,0.0374399811596923
3495_AlBr3,-0.2381826702708811
3496_V3P,-0.4864401960416202
3503_Ir3I,0.9992646734241646
3504_Al4Pt6,-0.8428913653579073
3505_Cu3Br,0.4183911709454029
3508_Al7Ge,0.0486894881177044
3509_Fe4Na2,0.9275578196026
3516_Ca2Sb2,-0.8103366219678154
3523_AlRh4,0.1490114095620938
3526_FeGe,0.0018767926074065
3528_Nb2As2,-0.5484444669754387
3530_P3Br,1.926129210792646
3532_Ca2Ga,-0.3246202201433765
3535_Ir4Ta12,-0.1931485683947595
3540_AgIr,0.7201161562403575
3544_Ba2Sb,-8.07092158461461
3553_NbSr3,0.7270039404560236
3554_Mo4Nb2,0.5445260246281526
3556_SrAs,-0.8153866816487305
3558_Pt3As,-0.0049831231664407
3560_PdPt3,0.0656485356757095
3572_In2Pb2,-0.0006363025444038
3576_NpPa3,-0.3460640993861492
3577_EuMn,0.6012495285623629
3579_Au21Ga6,-0.1366279752500119
3580_In4Pb2,0.0253351892478015
3581_Ba3Sr,0.0026527436349885
3582_Pd2Rh2,0.1426459089233844
3583_AlK4,0.4481500084409727
3585_Pt6As2,-0.0470132012798281
3588_FeSb,0.1735590152007571
3592_In2W,0.7245268331346111
3593_K2Sb2,-0.3844806039214687
3606_KNi,1.0052471914417698
3607_Fe3As,1.3052704991518975
3611_Ni2Pb2,0.6257644555964119
3613_Au4V2,0.0171157944692872
3619_EuI,-1.3552092755245704
3626_Nb2Sr2,0.8231238151646618
3627_Cu16Mn8,0.3382363165353024
3633_Ta4Sb8,0.2600121913022366
3638_Cu2Fe2,0.2020980547607358
3652_V2Ge,-0.3074182880661394
3655_IrSn2,-0.065348526247007
3658_Al2Ta2,1.0984819167369944
3670_Pd4As2,-0.2132849462625093
3672_AcNa,0.2468821919774466
3678_K2Ta,1.574859957444275
3685_AlAs,-0.1401830677239841
3687_Al2Pt,-0.6005503292033859
3690_NpPb,1.3011929922110452
3691_BaRh2,0.1387420418890942
3697_AlPt2,-0.8184847811437367
3702_Ni2P2,-0.2510017772277049
3703_CuFe2,0.079502949474796
3708_Ni8Ge4,-0.4454890874569628
3714_Fe2Sr6,0.8647008501467695
3720_Ni3P,-0.1701341414636958
3730_Al2Cu,-0.024514671381759
3737_CaP5,0.1311372483648725
3738_Ag2Nb2,0.2586238279425172
3740_Ir2Pb,0.5982526184912954
3749_MnNb,0.6193162444871074
3750_Mn2Ge2,0.1626999725298628
3758_Eu3Pd,-0.3023895575627371
3759_NiRh5,0.0241607385453797
3772_Mo10Ge6,-0.1450532842163383
3773_Ge2P2,0.4919381840765435
3775_Cu2I2,-0.2441904427747188
3778_InMo,0.4716348834971979
3790_MnPd3,-0.1677646712931579
3791_Fe3Na,0.7118915968889912
3796_Cu3V,0.2278824626723592
3801_Na4P2,-0.2358167291925571
3802_NaBr5,-0.4678710658109493
3804_InNb2,0.0286794322683559
3817_Na2Rh4,0.2454819018463692
3821_InK2,0.1273937393592102
3822_Mn6Ta10,0.0135820767479337
3824_MoSr2,0.954402009198068
3825_Ag2Nb4,0.2471166870868621
3833_Ir3Na,0.3140965208008399
3835_Fe2Br2,0.555203703580994
3842_MnP,-0.3775156260053043
3845_P2Br4,-0.0074376607961076
3846_CsP,0.6036632273622891
3867_AuTa3,0.0237207956110818
3868_Au16Yb20,-0.9813941101488048
3884_As18Br6,0.0226532074799372
3888_FeP5,-0.1254662331799127
3892_BaIn3,-0.1502425738916377
3893_NaPt3,-0.0319060318697372
3894_CaI3,-0.787452079627013
3895_Ni2Sn2,-0.1151318649780357
3903_AlGa2,0.0353028648597616
3905_AlCe3,-0.1653339908128144
3909_Ba2Ge,-0.2536671172700515
3913_Cu7As,0.0252278097608709
3920_Ag3Mo,0.3129424275328398
3921_Sb3Ge,0.2677004968112384
3922_Cu2Ir2,0.2529828817891149
3927_CuIr3,0.2111150939396555
3979_Ni3V,-0.2523763540864658
3985_Au3Cu,-0.0153363036812166
3991_CeAs,-1.7374966219490622
3993_Ag4Nb2,0.5543828981923381
3998_AgSr2,-0.1903265589472257
4006_Ga3As,0.0935757977451485
4010_Fe3Ta,-0.1127685116032299
4012_Na2Pd4,-0.009570242687688
4022_KP,0.712586257773205
4029_VW5,0.4316567842693999
4048_Na4Rh16,0.5542941585464085
4055_Al16As8,0.1657365845596465
4058_SrAs,-0.862153859829148
4059_Pb2P6,0.0608281721851131
4064_In5Mo,0.2891137401028671
4075_GaPb3,0.0396178590203546
4080_MoSn2,0.0805992023603892
4082_Mo3W,0.4366388836053136
4084_Ta2Sb4,0.0578058763603053
4085_Ga2Mn4,0.4832637774343287
4087_AuNi3,0.0985591715563041
4094_CaNp,1.5151227075171736
4105_CrIr,0.71516585690547
4121_NaP3,0.3117392660306839
4126_Ba4Cu2,0.0315725948119934
4130_Au3Na,-0.1153779668336403
4136_CuYb,-0.2513605341934943
4137_Pb5P,0.1470081182557236
4138_Na4P2,-0.2091135756894007
4139_Ag4Ba8,-0.1623410645895558
4140_In6Rh2,-0.0876610181800892
4146_Ir4Mn,0.9132516606593768
4148_GeI,0.1217367740047419
4151_AuSb3,0.22864339001835
4155_CaK,0.4978925186275535
4176_Mo2W2,0.4080368590916485
4179_Rh4W2,0.1744026382173255
4193_K6Pd2,0.0987713269920638
4200_Sr3Br,-0.6682952205881987
4213_CaSb,-0.8106477564381542
