file_name,formula,space_group,value_per_atom
563_CsNi,CsNi,Amm2,1.1901183413278558
564_Ba2As4,Ba2As4,I4_1/amd,-0.7628909404239513
593_Ba2Br4,Ba2Br4,I4/mcm,-2.1866423000315485
596_Cr6Ta18,Cr6Ta18,Pmmn,0.2734942512328213
600_Ni4Ta4,Ni4Ta4,P2_13,0.0027783047602145
605_Fe4Mo16,Fe4Mo16,I-43m,0.753637950687812
611_BaTa3,BaTa3,P4/mmm,1.209436450673138
616_Mo2Nb2,Mo2Nb2,Fd-3m,-0.0860738262660874
625_AsBr3,AsBr3,P4/mmm,0.1837854807495578
636_Pd3Sb,Pd3Sb,Pmm2,-0.3289871844330214
638_Ta2V2,Ta2V2,Cmcm,0.3131622498215911
646_Al3Sb,Al3Sb,Cmmm,0.1732711125575723
651_Mo4P8,Mo4P8,Pa-3,0.2062202022958482
659_Ce4Fe34,Ce4Fe34,P6_3/mmc,0.018078707394174
665_AsBr4,AsBr4,Im-3m,0.0831803890341781
668_MoSn,MoSn,P-6m2,0.2023255626539493
669_Cr8Nb,Cr8Nb,I4/mmm,0.2756917005872579
673_Fe3Ga,Fe3Ga,I4/mmm,-0.1088279660592226
690_Ag6Al2,Ag6Al2,P4/nmm,-0.0033059475086609
695_In4Br2,In4Br2,C2/m,-0.3554943725237409
696_Ag3Ge,Ag3Ge,Imm2,0.087668262499847
703_Pb5As,Pb5As,Cmmm,0.0742787194289308
709_CeTa,CeTa,P-6m2,0.7696654382297821
726_Ca2Pb6,Ca2Pb6,Cmcm,0.109675289575164
734_Fe3Ir4,Fe3Ir4,I4/mmm,0.3829532302239989
742_SnW2,SnW2,I4/mmm,0.4336866222469631
755_RhV,RhV,F-43m,0.682774889396148
767_Al18Pt6,Al18Pt6,Pmmn,-0.5079458393087251
770_Cr4Sr5,Cr4Sr5,I4/mmm,0.8423494786280783
773_InTa3,InTa3,Pmm2,0.2223334662506904
777_Al2Cu6,Al2Cu6,Cmcm,-0.1611115337218152
782_FeIr2,FeIr2,I4/mmm,0.016372947711981
784_AuCr3,AuCr3,P4/mmm,0.2856037948833716
785_Mn4W16,Mn4W16,I-43m,0.9153041860879512
787_Al3I,Al3I,I4/mmm,0.4000964545887084
791_K2As,K2As,I4/mmm,-0.1842960229864036
792_AuNp,AuNp,F-43m,1.4256368145629512
796_RhBi,RhBi,P-6m2,0.0684266591716671
803_Au5Sr24,Au5Sr24,I-43m,0.0134686051511183
804_Au16Sr4,Au16Sr4,I-43m,-0.4516277814634968
805_Ca2Cu2,Ca2Cu2,P4/nmm,0.0082695203874965
807_Mo2Ta,Mo2Ta,I4/mmm,-0.1665484888315755
811_NaPt,NaPt,P4/mmm,-0.1472193669535051
817_SmI3,SmI3,Pm-3m,-0.8819491333694671
819_Au3Nb,Au3Nb,Pmmm,-0.0370355227978214
820_AgSn2,AgSn2,P4/mmm,0.1028906522218721
827_Nb3V,Nb3V,I4/mmm,0.3420509693834646
830_Mn4W16,Mn4W16,I-43m,0.9114480338063672
841_Pb2As6,Pb2As6,Pmmn,0.0647045201800651
924_Fe16Na4,Fe16Na4,I-43m,0.8854584092029818
927_Pb2Sb2,Pb2Sb2,Imma,0.0600887634065325
930_Ba4Pd2,Ba4Pd2,Cmcm,-0.3112198981691587
933_BiP,BiP,P-6m2,0.2191229412468898
936_FeAs3,FeAs3,Imm2,0.0897481398296129
949_Cr12Ta12,Cr12Ta12,Pbcm,0.2317028235556613
951_Fe2Mo,Fe2Mo,Fm-3m,0.8205961221980852
955_V3Br,V3Br,P4/mmm,0.2451158130539417
962_In2Na,In2Na,I4/mmm,-0.0923335285838901
969_CsW,CsW,P-6m2,2.3783873322065965
976_InNa3,InNa3,P4/mmm,-0.0468242476688618
978_AlIn3,AlIn3,Pmm2,0.1314761879387154
980_CrTa,CrTa,Cmmm,0.1363227916180687
982_Cr2Na2,Cr2Na2,Cmme,0.6053910532536468
983_Ag2Sn,Ag2Sn,I4/mmm,-0.0088186502425434
988_W3As,W3As,P4/mmm,0.4255188202761601
1002_RhV,RhV,F-43m,0.6960338821994467
1004_Ag2Al,Ag2Al,I4/mmm,-0.0620548805392004
1005_Cu2Ge2,Cu2Ge2,P4/nmm,0.1451743152793989
1031_BaFe2,BaFe2,I4/mmm,0.877546727959088
1038_Ag6Al4,Ag6Al4,P-1,-0.0511797502237229
1041_Fe5Ir4,Fe5Ir4,I4/mmm,0.021654189741767
1042_Fe4Pb,Fe4Pb,I4/mmm,0.5180408792710665
1048_Cu7Pt5,Cu7Pt5,P1,-0.1273997840012809
1057_Fe4V12,Fe4V12,Pnma,0.0315684178168123
1060_CuTh,CuTh,F-43m,0.8185751649189763
1062_MoP,MoP,Fm-3m,-0.0433567812069348
1065_Cr3Rh,Cr3Rh,P4/mmm,0.0961999135035913
1069_As2Br,As2Br,I4/mmm,0.0304122552193941
1070_Ni5Ta,Ni5Ta,F-43m,-0.2416319823883223
1074_NiSn2,NiSn2,I4/mmm,-0.0607263927219516
1075_Sr2W2,Sr2W2,Fd-3m,1.388439071506709
1077_AgTa7,AgTa7,Fm-3m,0.265534970245266
1078_Pt24Ge16,Pt24Ge16,Pnma,-0.5805424910480653
1080_AsBr2,AsBr2,I4/mmm,0.1644874317319959
1092_AsBr,AsBr,P4/mmm,0.2720832940127895
1093_BaTa3,BaTa3,P4/mmm,0.5966542786171853
1094_NaPt,NaPt,Pm-3m,0.1854154476944316
1096_Ga2W6,Ga2W6,I4/mmm,0.2772853612739112
1101_MoI,MoI,F-43m,1.310114103845386
1104_PdRh4,PdRh4,I4/mmm,0.401449417497561
1105_Al4In2,Al4In2,Cmcm,0.1216467440318395
1108_WSb4,WSb4,Im-3m,0.6132872102765802
1109_As3Br,As3Br,Fm-3m,0.4961707944660891
1121_Cr4Rh8,Cr4Rh8,I4_1/amd,-0.0843739375719524
1124_Ge4Br2,Ge4Br2,I4_1/amd,0.1319228939049175
1130_Ir4Mn3,Ir4Mn3,I4/mmm,0.1284928555570275
1131_Cu8Ge,Cu8Ge,I4/mmm,-0.0100629725513914
1132_FePt3,FePt3,I4/mmm,-0.1780280041811845
1141_AlPd2,AlPd2,I4/mmm,-0.7903348888563736
1142_InTa3,InTa3,P4/mmm,0.0484760350798882
1145_Ba2Ir4,Ba2Ir4,Fd-3m,-0.006348404294106
1146_Fe8Pb4,Fe8Pb4,Pa-3,1.0841797110529658
1147_K2P2,K2P2,Cmcm,-0.4137983534760199
1150_GaPt3,GaPt3,Pm-3m,-0.4503010499927162
1151_NbBi3,NbBi3,Pm-3m,0.471062909762173
1160_Fe3As,Fe3As,Cmmm,0.1806419260128855
1165_Nb10Ge6,Nb10Ge6,I4/mcm,-0.6144382601361036
1171_Mo2P6,Mo2P6,Pm-3n,0.0578274049284992
1184_Ca3Pb,Ca3Pb,Pmm2,-0.1979178734946765
1188_Ca6P2,Ca6P2,Pmmn,-0.6035213080755142
1197_KGe3,KGe3,Imm2,0.2462290881116402
1198_Ag5Al3,Ag5Al3,Amm2,-0.0362252790731596
1201_Cu6Pt4,Cu6Pt4,P-1,-0.1170175652860208
1204_PdW2,PdW2,Fmmm,0.0761774245930648
1212_Ir4Ta2,Ir4Ta2,Imma,-0.1304702171536978
1221_Mo3Pb,Mo3Pb,Immm,0.507330070879302
1243_Ag2Ge6,Ag2Ge6,Cmcm,0.2741174677480242
1244_V10W6,V10W6,I4/mcm,0.2820367812171813
1257_Ba6Ir2,Ba6Ir2,Pm-3n,0.3878091569580264
1266_Mn5Sb,Mn5Sb,P4/mmm,0.3337874259315647
1270_Cu2Sn2,Cu2Sn2,P4/nmm,0.0571521049419954
1271_GaMn3,GaMn3,P4/mmm,0.0619946859989424
1277_PtSb3,PtSb3,P4/mmm,0.2069259494686512
1279_MnW3,MnW3,Pm-3m,0.4059069997705169
1280_Fe17Pd12,Fe17Pd12,I-43m,0.6157757955179565
1290_Ag2Br2,Ag2Br2,P2_1/m,-0.4427062432956123
1295_Pt3Sb,Pt3Sb,P4/mmm,-0.1219302696641104
1297_RhU,RhU,F-43m,0.4548304180968863
1301_Al2Sb4,Al2Sb4,Pnnm,0.0344713044585702
1361_Pt2Sb2,Pt2Sb2,P6_3/mmc,-0.5598253645688853
1370_Cr5Nb24,Cr5Nb24,I-43m,0.4282415165249063
1382_In2Mn4,In2Mn4,Pnnm,1.087186877735301
1402_PaSn,PaSn,P4/mmm,-0.5566716627841606
1415_Mo4Pb4,Mo4Pb4,Pnma,0.9888519019726364
1416_Cu2Ge6,Cu2Ge6,I4/mmm,0.2952457794634711
1421_In2Ta,In2Ta,I4/mmm,0.3123895790519941
1423_SnW3,SnW3,P4/mmm,0.5193271044310759
1424_Pd12Sb4,Pd12Sb4,Pnma,-0.3704102548060044
1425_Mn6Sb2,Mn6Sb2,I4/mmm,0.1532675726229939
1437_GaP,GaP,R-3m,0.3845919851814665
1441_BaCu3,BaCu3,I4/mmm,0.4070886445157522
1445_CsI,CsI,P-6m2,-1.619871335866558
1468_Cr3P,Cr3P,Fm-3m,-0.1446743340815022
1469_CuGe,CuGe,P4/mmm,0.0786484601624302
1470_Ir2Na2,Ir2Na2,Imma,0.4811204745271373
1471_CuGe,CuGe,P4/mmm,0.1994466412303577
1477_CuFe,CuFe,F-43m,1.5323561329046536
1488_IrTa,IrTa,R-3m,-0.2715116790559833
1497_W5Sb24,W5Sb24,I-43m,0.4023882197469812
1500_Ag2Al4,Ag2Al4,I4/mcm,0.0457588772121333
1502_Fe5Mo,Fe5Mo,F-43m,0.1221333189670185
1508_Na2Pd2,Na2Pd2,Imma,-0.0727240279877157
1510_CrNb4,CrNb4,I4/m,0.0650732219279987
1513_CrP3,CrP3,Pm-3m,0.4691332273700528
1520_NpYb,NpYb,R-3m,0.5036990253020832
1524_KAs8,KAs8,I4/mmm,0.2680072295464981
1526_CrTh,CrTh,F-43m,1.69171923161423
1527_Ba2Br2,Ba2Br2,P4/nmm,-1.6453708263697826
1528_RhU,RhU,P4/mmm,-0.2687024518637599
1531_AuCu3,AuCu3,P4/mmm,-0.0241945328699291
1534_Cu8Sn,Cu8Sn,I4/mmm,0.0012890280471198
1537_BaV2,BaV2,I4/mmm,0.8221410070346913
1541_Pd8Ta22,Pd8Ta22,P4_2/mnm,-0.1923537903864579
1542_BaAs8,BaAs8,I4/mmm,0.1090165162356824
1548_Ni2Br6,Ni2Br6,Pm-3n,0.5173969276250716
1555_FeW,FeW,P-6m2,0.3016816518868364
1556_Fe6Mo2,Fe6Mo2,Pm-3n,0.0530397565109037
1558_AuPb,AuPb,Fm-3m,-0.0561221939407761
1564_Fe4W2,Fe4W2,Cmcm,0.2982040333764632
1565_In2Br2,In2Br2,Cmcm,-0.7314480474795149
1569_Pd20Ta10,Pd20Ta10,P4_2/mnm,-0.3203614440292625
1570_Ge4As2,Ge4As2,Pnnm,0.2483039054601121
1572_Ba2Ta2,Ba2Ta2,Imma,0.9726660089722784
1578_Fe12W12,Fe12W12,Pbcm,0.1609000908420957
1595_Ag7Al5,Ag7Al5,P1,-0.033099776589608
1602_IrPb3,IrPb3,P4/mmm,0.2292775848969874
1603_Au3Sr,Au3Sr,Fm-3m,-0.4641703289192604
1606_Ba2In4,Ba2In4,Imma,-0.4937894542599756
1609_CuRh,CuRh,F-43m,1.38952287924684
1610_Cu2Ga2,Cu2Ga2,Cmcm,0.0515306965752166
1612_SnW3,SnW3,I4/mmm,0.5070538116518577
1617_AlSr5,AlSr5,Cmmm,0.0473004984587275
1625_In3Sm,In3Sm,Pm-3m,-0.6863031035524711
1639_V3W,V3W,P4/mmm,-0.0312432122397954
1642_AgI,AgI,F-43m,-0.3753316093644216
1654_RbTh,RbTh,P-6m2,0.7255856214069927
1658_Ni17Br12,Ni17Br12,I-43m,0.3165058734830896
1660_V6W2,V6W2,I4/mmm,0.1271767347920729
1674_Pb2As4,Pb2As4,Cmcm,0.0357977154458121
1678_RhYb,RhYb,P-6m2,-0.3348424399415872
1683_WSb3,WSb3,Pm-3m,0.990997905753166
1688_VW2,VW2,I4/mmm,-0.0940328855695398
1689_InRh,InRh,Fm-3m,-0.0625134166024929
1691_AuNb3,AuNb3,Pmm2,0.1032244784768927
1696_Cr3Na,Cr3Na,Immm,0.9098419704397562
1706_CsIr,CsIr,P-6m2,1.5583195048915797
1711_Fe3Pb,Fe3Pb,Pm-3m,3.1602556276759275
1718_Ba2Sn2,Ba2Sn2,Pmma,-0.6119471538828103
1733_FeV,FeV,P-6m2,0.1213318125962068
1746_Ir2V,Ir2V,P4/mmm,0.1849424688285653
1747_Fe3Pb,Fe3Pb,Pm-3m,0.3962023583228786
1749_Au2Ga4,Au2Ga4,I4_1/amd,-0.0790314973956759
1750_MnSb2,MnSb2,I4/mmm,0.2132027757194402
1752_Nb2V2,Nb2V2,P4/nmm,0.0562843441936919
1829_FeNa3,FeNa3,Pm-3m,1.3916807839633634
1832_Ni4U6,Ni4U6,R-3c,2.4319144975516
1835_Ca3Pb,Ca3Pb,Immm,-0.2709615632900624
1849_AlSb3,AlSb3,Immm,0.1501559370777596
1850_Au5Nb,Au5Nb,Cmmm,0.048939849058281
1862_GaMn2,GaMn2,I4/mmm,0.0749574779848624
1881_IrPd7,IrPd7,Fm-3m,0.0597201569160912
1884_Al12K12,Al12K12,Pbcm,0.3064031157240965
1886_CrSr2,CrSr2,I4/mmm,0.5302048832881928
1889_Ca3As,Ca3As,P4mm,-0.4199362387130616
1893_KPt,KPt,P4/mmm,0.1618379733553894
1894_Cr2W,Cr2W,I4/mmm,0.0611237773090872
1895_Ag2Al4,Ag2Al4,I4/mcm,0.0460584207708614
1897_Cr5Nb,Cr5Nb,Cmmm,0.0850460954363327
1909_KPb,KPb,P4/mmm,-0.0405393933728852
1912_AcV,AcV,Pm-3m,0.6825734085499287
1919_NiSb3,NiSb3,I4/mmm,0.438097995862682
1929_Pb2Sb2,Pb2Sb2,Imma,0.0611476891897284
1930_W5P,W5P,F-43m,0.760492533042194
1935_Na7Pt,Na7Pt,Fm-3m,0.0551020299561471
1936_WP3,WP3,Fm-3m,0.3893691915278054
1944_Th6Ge4,Th6Ge4,P4/mbm,-0.8316474113878478
1948_Mo3Nb,Mo3Nb,Pm-3m,0.412866896468083
1960_AlRh2,AlRh2,I4/mmm,-0.6427034311591117
1964_SrW4,SrW4,Im-3m,3.29538982431248
1981_As3Br,As3Br,P4/mmm,0.2125740824372881
1983_Pb4V4,Pb4V4,P2_13,0.5410168853053765
1991_AuP,AuP,F-43m,0.216376917775559
1992_CaGe3,CaGe3,Fm-3m,-0.2835520166753325
1995_CuSn,CuSn,F-43m,0.3544542623870392
1999_Sb3Ge5,Sb3Ge5,Cmmm,0.279852167525032
2001_FeMo5,FeMo5,F-43m,0.546571882198973
2002_Sr2W2,Sr2W2,Fd-3m,1.3964235494759736
2007_W2Sb2,W2Sb2,Fd-3m,0.9266181348642304
2015_AlPd,AlPd,P-6m2,-0.7587414640727959
2041_Pt6Sn2,Pt6Sn2,I4/mmm,-0.3247850276886179
2046_Ba2Pd4,Ba2Pd4,Immm,-0.351981708479304
2050_Mo2Nb6,Mo2Nb6,Pm-3n,0.0541671401782277
2052_InNp,InNp,Fm-3m,0.8057627772406146
2053_Pd2Rh2,Pd2Rh2,P4/nmm,0.0410224113616495
2062_WP3,WP3,Fm-3m,0.3904898621671568
2063_Fe2Pt2,Fe2Pt2,P4/nmm,0.0783132292381125
2065_KNa2,KNa2,I4/mmm,0.0095998483494705
2067_VBr3,VBr3,P4/mmm,-0.2722658008667262
2081_Nb2Pb4,Nb2Pb4,Cmcm,0.5324324151474708
2083_PbSb,PbSb,Cmmm,0.1049325678159949
2087_IrNa3,IrNa3,Immm,0.4171477206495835
2091_Pb16V8,Pb16V8,Fd-3m,0.3154810401082291
2096_CrNb3,CrNb3,Pm-3m,1.7503015790430183
2109_BaCu5,BaCu5,Cmmm,0.2499063164877467
2120_Mo2Sr2,Mo2Sr2,P4/nmm,0.5498863203754158
2126_Na2Pt2,Na2Pt2,P4/nmm,0.0149535110750544
2137_IrBr3,IrBr3,P4/mmm,1.0903733890113694
2143_VW2,VW2,I4/mmm,-0.0950786444838437
2146_Fe3Pd,Fe3Pd,Pm-3m,0.0574203385382343
2147_WAs3,WAs3,P4/mmm,0.23299682616069
2149_NaPt2,NaPt2,I4/mmm,-0.046822418080523
2150_MnW,MnW,Fm-3m,0.9855550840613176
2155_AgGe2,AgGe2,Immm,0.2269485192188695
2157_InSn2,InSn2,I4/mmm,0.0148086213463241
2160_SbGe3,SbGe3,Imm2,0.3209652310163591
2162_CrSr2,CrSr2,I4/mmm,0.5298477852028718
2171_Ir2V,Ir2V,I4/mmm,-0.3586535209868391
2180_Mn2V6,Mn2V6,I4/mmm,0.0301983632533797
2181_Pb3As,Pb3As,Immm,0.0508391896890603
2192_Ga3Na,Ga3Na,P4/mmm,-0.0249882809222263
2200_Al3Sn,Al3Sn,Immm,0.1862588865298473
2203_Ba2Sn2,Ba2Sn2,Cmcm,-0.7239831978783742
2205_GaMn5,GaMn5,P4/mmm,-0.0046963599806891
2206_Mn2V,Mn2V,I4/mmm,-0.0755313052708371
2210_Na3Sn,Na3Sn,Pm-3m,-0.1740065553992373
2213_Ir16Pd8,Ir16Pd8,Fd-3m,0.7222316351201421
2221_Na3Pb,Na3Pb,Pm-3m,0.1518851080749097
2258_Cr2Nb4,Cr2Nb4,Pnnm,0.691069255071028
2259_Cr4Nb2,Cr4Nb2,Pnnm,0.2767052758592463
2260_FeTa,FeTa,R-3m,0.1801425579882121
2280_Mn2Sn,Mn2Sn,I4/mmm,0.1991238126793746
2286_Fe8Sb4,Fe8Sb4,Pnma,0.3155557497340489
2287_KNa2,KNa2,I4/mmm,0.0184620086806955
2325_SnP,SnP,Fm-3m,-0.094533133663428
2332_Ir5Na,Ir5Na,Amm2,0.3068927250645951
2333_NpRh,NpRh,R-3m,-0.0152426988193106
2343_Ni2Sn4,Ni2Sn4,I4_1/amd,0.2186553103016327
2347_Na2Pt2,Na2Pt2,Fd-3m,-0.0139597554174071
2348_Nb24As8,Nb24As8,P4_2/n,-0.5454044203795565
2355_AuIn,AuIn,P4/mmm,-0.101576258846467
2360_Ir4Na2,Ir4Na2,Pnnm,0.7113253348531856
2365_PdW3,PdW3,Cmmm,0.0769891150981809
2366_Cu7Pt5,Cu7Pt5,P1,-0.1224453568417445
2371_InTa2,InTa2,I4/mmm,0.1643134230464298
2381_IrMn3,IrMn3,P4/mmm,0.0321110700647029
2386_K6P2,K6P2,I4/mmm,-0.1084430645371972
2390_VBr3,VBr3,P4/mmm,0.285611698004943
2392_AgP,AgP,F-43m,0.5370522972454537
2393_Pd16Ta14,Pd16Ta14,P4_2/mnm,-0.1683704491264867
2395_Nb2Pt2,Nb2Pt2,Pmma,-0.6457328310843167
2399_FeGa3,FeGa3,I4/mmm,0.0656673040268174
2400_CrW3,CrW3,P4/mmm,0.0477118599784649
2410_AgTa,AgTa,F-43m,2.1461061385795173
2411_Mn4Sn2,Mn4Sn2,P6_3/mmc,0.0705537836800094
2412_Fe4Ir8,Fe4Ir8,I4_1/amd,-0.028524601757797
2414_Au4In2,Au4In2,Pnnm,0.0693486325170589
2418_FePb,FePb,F-43m,1.177480002338207
2420_As4Br12,As4Br12,P2_12_12_1,-0.7598932921626429
2424_SmTh,SmTh,P4/mmm,-0.2251325897316052
2432_Mo26Nb2,Mo26Nb2,Fm-3c,0.5742458390784151
2434_PtAs3,PtAs3,P4/mmm,0.2011017476524212
2435_RbTa,RbTa,Fm-3m,3.1517506112669618
2439_Mo2W,Mo2W,I4/mmm,-0.0033045165627877
2444_AuAs4,AuAs4,I4/mmm,0.3674009336266358
2447_Al3Cs,Al3Cs,Fm-3m,0.6241376151474332
2449_Ca4Mo2,Ca4Mo2,Cmcm,0.4331016662409007
2466_Pb24V5,Pb24V5,I-43m,0.4395277279645058
2468_Fe6P3,Fe6P3,P-62m,-0.5281060693301955
2476_Fe4Mo8,Fe4Mo8,Pa-3,0.7435948269752863
2481_Ir5As,Ir5As,F-43m,0.7889308042601991
2486_Nb6Pt2,Nb6Pt2,Cmcm,0.6611398953307628
2487_AlRh2,AlRh2,I4/mmm,-0.6362167693245576
2490_Ag6P2,Ag6P2,Pm-3n,0.2600994596241142
2494_Sb6Ge2,Sb6Ge2,Cmcm,0.2654197661846105
2495_Au2In4,Au2In4,Pnnm,-0.1523262669381715
2497_CuTa,CuTa,P4/mmm,0.2519668018756942
2498_Au4Nb2,Au4Nb2,Cmcm,-0.0576491557010866
2501_Ta12V4,Ta12V4,Pnma,0.1817186300693229
2513_Ca2Rh4,Ca2Rh4,I4/mcm,0.1469112543875018
2523_K3As,K3As,Fm-3m,-0.4298841623548879
2524_K5Ni,K5Ni,Cmmm,0.4523238413744102
2539_Nb2V,Nb2V,I4/mmm,0.0510641711335715
2551_Ba2Fe2,Ba2Fe2,P6_3mc,1.4615896422081454
2552_InNp,InNp,R-3m,0.1183557985364016
2554_InNa2,InNa2,P4/mmm,-0.0224446052402965
2556_Au5Cr4,Au5Cr4,I4/mmm,0.3412211310621565
2562_Nb3W,Nb3W,Pmm2,0.3688451667137702
2567_BaFe4,BaFe4,I4/m,0.6684947662822196
2568_P4As8,P4As8,Pa-3,0.1960957518537416
2573_Cr4Nb16,Cr4Nb16,I-43m,0.7301185064127622
2583_Pb24Sr5,Pb24Sr5,I-43m,-0.1749641724387654
2598_Mo2Nb2,Mo2Nb2,Fd-3m,-0.0888018466548317
2599_FeIr2,FeIr2,P4/mmm,0.6576265748458093
2607_In2Sn,In2Sn,I4/mmm,0.0116156002191824
