Composition,spacegroup_num,crystal_system,crystal_system_int,is_centrosymmetric,n_symmetry_ops,xrd_0,xrd_1,xrd_2,xrd_3,xrd_4,xrd_5,xrd_6,xrd_7,xrd_8,xrd_9,xrd_10,xrd_11,xrd_12,xrd_13,xrd_14,xrd_15,xrd_16,xrd_17,xrd_18,xrd_19,xrd_20,xrd_21,xrd_22,xrd_23,xrd_24,xrd_25,xrd_26,xrd_27,xrd_28,xrd_29,xrd_30,xrd_31,xrd_32,xrd_33,xrd_34,xrd_35,xrd_36,xrd_37,xrd_38,xrd_39,xrd_40,xrd_41,xrd_42,xrd_43,xrd_44,xrd_45,xrd_46,xrd_47,xrd_48,xrd_49,xrd_50,xrd_51,xrd_52,xrd_53,xrd_54,xrd_55,xrd_56,xrd_57,xrd_58,xrd_59,xrd_60,xrd_61,xrd_62,xrd_63,xrd_64,xrd_65,xrd_66,xrd_67,xrd_68,xrd_69,xrd_70,xrd_71,xrd_72,xrd_73,xrd_74,xrd_75,xrd_76,xrd_77,xrd_78,xrd_79,xrd_80,xrd_81,xrd_82,xrd_83,xrd_84,xrd_85,xrd_86,xrd_87,xrd_88,xrd_89,xrd_90,xrd_91,xrd_92,xrd_93,xrd_94,xrd_95,xrd_96,xrd_97,xrd_98,xrd_99,xrd_100,xrd_101,xrd_102,xrd_103,xrd_104,xrd_105,xrd_106,xrd_107,xrd_108,xrd_109,xrd_110,xrd_111,xrd_112,xrd_113,xrd_114,xrd_115,xrd_116,xrd_117,xrd_118,xrd_119,xrd_120,xrd_121,xrd_122,xrd_123,xrd_124,xrd_125,xrd_126,xrd_127,xrd_128,xrd_129,xrd_130,xrd_131,xrd_132,xrd_133,xrd_134,xrd_135,xrd_136,xrd_137,xrd_138,xrd_139,xrd_140,xrd_141,xrd_142,xrd_143,xrd_144,xrd_145,xrd_146,xrd_147,xrd_148,xrd_149,xrd_150,xrd_151,xrd_152,xrd_153,xrd_154,xrd_155,xrd_156,xrd_157,xrd_158,xrd_159,xrd_160,xrd_161,xrd_162,xrd_163,xrd_164,xrd_165,xrd_166,xrd_167,xrd_168,xrd_169,xrd_170,xrd_171,xrd_172,xrd_173,xrd_174,xrd_175,xrd_176,xrd_177,xrd_178,xrd_179,xrd_180,xrd_181,xrd_182,xrd_183,xrd_184,xrd_185,xrd_186,xrd_187,xrd_188,xrd_189,xrd_190,xrd_191,xrd_192,xrd_193,xrd_194,xrd_195,xrd_196,xrd_197,xrd_198,xrd_199,xrd_200,xrd_201,xrd_202,xrd_203,xrd_204,xrd_205,xrd_206,xrd_207,xrd_208,xrd_209,xrd_210,xrd_211,xrd_212,xrd_213,xrd_214,xrd_215,xrd_216,xrd_217,xrd_218,xrd_219,xrd_220,xrd_221,xrd_222,xrd_223,xrd_224,xrd_225,xrd_226,xrd_227,xrd_228,xrd_229,xrd_230,xrd_231,xrd_232,xrd_233,xrd_234,xrd_235,xrd_236,xrd_237,xrd_238,xrd_239,xrd_240,xrd_241,xrd_242,xrd_243,xrd_244,xrd_245,xrd_246,xrd_247,xrd_248,xrd_249,xrd_250,xrd_251,xrd_252,xrd_253,xrd_254,xrd_255
Cs2CeN5O17_mp-1198000_computed,15,monoclinic,6,True,8,9.021665033417446e-18,1.5426728341985842e-16,2.309660940725297e-15,3.027742428276613e-14,3.4753619689836364e-13,3.493121175001583e-12,3.0746396234218405e-11,2.3702576530431867e-10,1.6006691198342978e-09,9.472025457438888e-09,4.9138537495011165e-08,2.2364197583242332e-07,8.93960369436434e-07,3.1437737717178567e-06,9.75112459106511e-06,2.6776161833192398e-05,6.543912796003395e-05,0.00014336868566910857,0.0002841740873589404,0.000515080914190584,0.0008633676792113516,0.0013524225791128278,0.001998064437699655,0.0028066724218604364,0.0037759679560346927,0.0048938738982829836,0.0061306690318446225,0.007440673161777807,0.008813724131393365,0.010384420827817752,0.012504894122318144,0.01562629310087753,0.019953823994586804,0.025090893184890512,0.030004859254759094,0.03343566122880974,0.034488758628633064,0.032994957966830316,0.029452830389074865,0.02472956309394991,0.019803610078883756,0.015641785005586013,0.013097237837957486,0.012716832921605352,0.014506481501133997,0.017838837193715665,0.021669119980104335,0.025022250900193856,0.027445392089758713,0.029054055059179795,0.030111246279518573,0.030534818860968913,0.02983473981702436,0.027566798810887656,0.0238730884787089,0.019607844754525212,0.01595442689725939,0.01385672112614594,0.01363687153483665,0.014941940527921268,0.016965141076502047,0.018826285685943498,0.019957503742140184,0.02029392023721371,0.02014495992586203,0.01985419976983405,0.019536475413208562,0.01909722322463569,0.018464530601036283,0.017784092334588723,0.0173999162274635,0.01765220160520869,0.018658855947459353,0.02022932479795618,0.021951494447610697,0.023383519380464273,0.024227209906473403,0.024385331840433712,0.02390141474889255,0.02287393561275757,0.021433607977778088,0.019770653063902324,0.018119619377729476,0.016658852414704127,0.01540226989274008,0.014196348794057586,0.012838835652154707,0.011226728967363273,0.00943579760208093,0.007707333127439225,0.0063716455990674,0.005738069264714595,0.005972415769615015,0.006999771587260887,0.008490866550912069,0.009970623065050583,0.011018597501216606,0.011455373783696094,0.011394527216893826,0.011121574082682498,0.010890040382015713,0.01078818305258427,0.010759833955478698,0.010722425162455876,0.010654524371172628,0.010586964239237424,0.010542836523456113,0.01050810559926139,0.0104549853080917,0.010372952431515987,0.01026508781673844,0.01012042212142789,0.009901672616074875,0.009562817900842948,0.009074548848084393,0.008434845674959513,0.007668271221054908,0.006829098543170432,0.006006597846270667,0.005314030811505643,0.0048524339885279945,0.00466651183746302,0.0047234303239388434,0.004931793295304174,0.005189531336705632,0.005429104573511834,0.005632804218695181,0.005817402887904412,0.006011499086517102,0.006244572201956923,0.006540087076905425,0.006894217468489773,0.007247318505781323,0.00748420800886951,0.0074849883171202725,0.0071976673177208406,0.00667555990293289,0.006051871726894805,0.005478239109232382,0.0050745151551806434,0.004909304340327288,0.004994811048791907,0.005276967032529754,0.005628973842594929,0.005874647547082721,0.005850718542655588,0.005480273215396883,0.0048121345513588605,0.004001269909983756,0.0032427938170993048,0.0026953470775259464,0.0024285125239399013,0.002413480328144469,0.0025561883189708554,0.0027521502921309016,0.002930889645740768,0.003066601236617637,0.003157971693929724,0.0032028429584628104,0.0031922639119254027,0.003125866525748381,0.0030287440684655673,0.0029484760590977933,0.0029294735499327865,0.0029834506212847514,0.0030806741407502754,0.0031708874818639956,0.003218440012974148,0.0032248809663517116,0.0032238137423046117,0.003254859931911985,0.0033363554367481485,0.0034536360403714253,0.003568756625878485,0.003644526602138248,0.0036647729054873064,0.003633533673226516,0.0035546352678397113,0.003414470159873664,0.003189247664258281,0.0028721208131436402,0.0024939732314090087,0.002117794821719439,0.0018116356303897814,0.001622236185060216,0.0015666467631952387,0.0016412098314168384,0.0018338255317271064,0.002126507215531266,0.002487540139851932,0.0028642845093908667,0.0031886966281865943,0.003397575034733568,0.003457330679810785,0.0033786208806171436,0.0032118435493836404,0.003025030172786742,0.0028750370226958365,0.0027875892046486995,0.002757986822424984,0.0027700978824132198,0.0028151601173568544,0.002891240632696606,0.002984582543556971,0.0030560317330853176,0.0030536811428264906,0.002946275584849926,0.002748146317882841,0.0025111873054406817,0.0022893638374204884,0.0021069988881654627,0.0019572516767641397,0.0018265108017437733,0.0017162684011402657,0.0016412826601054156,0.0016109363079637705,0.0016174529700152913,0.0016439159149729719,0.0016821101205888947,0.001740380866110501,0.0018326010047680504,0.0019574973972341053,0.0020861933093966464,0.0021697555477179146,0.002164109104307092,0.0020569855626459644,0.0018790985719811016,0.0016920709180501007,0.0015614839161425939,0.0015318488457902275,0.0016153217513890233,0.0017944436565127076,0.002031928376605702,0.0022811105677886614,0.002494877102956327,0.0026337901872693498,0.0026744712492692622,0.0026181218024787295,0.0024965882074148888,0.0023703088001531362,0.0023124907098989603,0.0023807046290520535,0.002587907888539712,0.0028903542531890703,0.0032030581946148723,0.003437300424965189,0.0035398677139606223,0.003511536968625953,0.0033959006750570466,0.0032491050573508415,0.003110242046493773,0.002985460339236498,0.002847793460196921,0.0026510086780193657,0.0023551256112725803,0.001953969545424121
