file_name,value_per_atom,space_group
2_Ni4Ta6,0.1017402497441466,R-3c
9_Mn8Sb,0.1088367267697947,I4/mmm
10_Ba2Bi3,-0.8094130623309983,Immm
17_Fe6Sb18,0.1547501784091292,Pmmn
31_CsNi,1.2079635948348568,Amm2
36_Nb6Pt2,-0.4193485824946332,Pm-3n
60_CuMn3,0.2690644181336781,I4/mmm
62_FeIr2,0.0148692361136006,I4/mmm
76_RhV,-0.2399275600042898,P-6m2
90_IrSn,-0.0646903528158198,P4/mmm
91_V3Br,0.5709922328291892,I4/mmm
95_Cr2W2,0.0864102135558599,P4/nmm
97_Ag3Al,-0.0385368658765874,P4/mmm
102_Cr2Sn2,0.2075312870777024,P4/nmm
103_Fe2Pt,0.98433841365906,P4/mmm
107_Cr2Sn2,0.2026693071890291,P4/nmm
112_VBr3,-0.2619159193614142,P4/mmm
115_CrRh2,-0.0464562337250219,I4/mmm
121_Fe12W12,0.1591388106529313,Pbcm
126_Ta4Ge2,0.5502794154585248,I4_1/amd
140_CrNb5,0.4547293105615727,F-43m
145_Cu4Fe8,0.9290346282517644,Pa-3
150_YbP,-0.8482652900103984,R-3m
159_CrMn,0.2433130873062836,P-6m2
168_Fe8Mo16,0.2217364434622553,Fd-3m
169_Cu3Ta,0.0786238311665679,P4/mmm
176_In3K,-0.0780771556712189,Cmmm
177_Au3Sr,0.7382655086643606,Pm-3m
181_WSb,1.5974823249986905,F-43m
182_Cu6Ni2,0.1032142976761845,Pm-3n
197_Mn10Sn6,0.2141267769039148,I4/mcm
202_K3Na,0.0175885883206032,P4/mmm
208_PI,0.6765507848780659,R-3m
218_Ag5Al2,-0.0047721081775178,I4/mmm
220_Cr8Rh,0.215390972454407,I4/mmm
221_Mo7Nb,0.4178278478907451,Fm-3m
232_Ta3Ge,-0.1070394710213111,P4/mmm
234_Ag5In,0.0038147416913586,P4/mmm
238_In4Pb16,0.2226825117026813,I-43m
240_PaBi,0.5006361656619811,F-43m
244_Ni4Rh2,0.1668692690605411,Cmmm
249_Ni8Ta16,-0.0807124775193379,Fd-3m
257_AcMn,0.4122934724034772,P4/mmm
271_PtV2,-0.3400272227183064,Fmmm
274_CsBr,-1.85028031224608,F-43m
278_Al12Sn4,0.1373679800708411,Pnma
279_Ba2Cu4,0.1679982061833745,Cmcm
286_Ca3P5,-0.4401060503561709,Cmmm
292_Ga14Pt6,-0.5450134948837502,Im-3m
297_FePd3,-0.1061349423812592,Pm-3m
318_Sb3Ge,0.2645231169142601,Pmmm
342_Ag3Ge,0.0800694173601241,Pmmm
344_Nb3W,-0.0274865342817491,Immm
350_FeAs3,0.2431374712098151,Pmm2
370_WAs2,0.570508179759018,P4/mmm
371_Ag14Ca4,-0.2682671116525693,Cmcm
392_FePd3,-0.0230776675298578,Fm-3m
396_Au2Nb2,-0.1082128533063704,Cmme
398_Nb2V4,0.4809952880147084,I4_1/amd
399_Au2Nb2,-0.0960918000005977,Pmma
425_CsYb,0.2133070813367397,P-6m2
443_Cr3Nb,0.0969227978575446,Immm
461_Nb2Pt2,-0.6457401466596764,Pmma
462_Fe2Pb4,0.4720998800685994,Pnnm
479_Ca18Mo6,0.6779185862039393,Pmmn
481_RbW,2.187420242882454,P4/mmm
484_Mn3Sn,0.2206086726667848,P4/mmm
490_Cu5Ge,0.0655166744716565,P4/mmm
502_In5Sn,-0.006264214339336,P4/mmm
503_Sn2W,0.537531149489921,P4/mmm
519_Ag4Al,-0.0485466401328874,I4/m
527_Ca3Pb,-0.2743955233667527,Immm
538_As3Br,0.0974852308422016,P4mm
539_FePt3,0.1689510602908326,P4/mmm
540_V2Br,0.4320593342627887,I4/mmm
543_Sr4Br8,-2.1555202848237465,Pnma
552_Fe17Pb12,1.2324810144787373,I-43m
553_Al8Sn4,0.1639814527707136,Pnma
554_K8As,-0.0518674954251389,I4/mmm
558_K2Sn,-0.0292190013714626,I4/mmm
561_Ag4Al3,-0.0150315622136787,I4/mmm
568_AsBr4,0.0827368421497677,Im-3m
570_Cr2Ta2,0.0133151772221342,Imma
585_AuNi,0.9641375582202292,F-43m
598_K2Ge2,-0.1488017230705125,Imma
602_W2As2,0.3709171496726551,P4/nmm
617_PaGe3,-0.3479441991654255,Fm-3m
619_Pd2Rh2,0.0335179686465618,P4/nmm
621_V3Br,0.5547448324913553,I4/mmm
623_K2As2,-0.3857350325807225,Imma
637_KAs2,-0.2475392953244745,I4/mmm
638_Ta2V2,0.3131622498215911,Cmcm
641_Al6Rh6,-0.7913171802790396,I4/mmm
642_As4Br16,-0.046800421294947,I-43m
643_Al4Pb8,0.190216711141165,Pnma
653_NaP,0.1240933747896404,P-6m2
656_CrSb,0.450704512349529,F-43m
658_AgAl5,-0.0043263235933051,P4/mmm
662_AgAl2,0.0076579922915721,Immm
668_MoSn,0.2023255626539493,P-6m2
675_AlRh3,-0.4132671229453981,Pmmm
677_W6As10,0.3115210182407653,I4cm
685_Pt2Sn2,-0.2274748906173247,I4_1/amd
686_Cu4Ge2,0.1101341585813073,Pnnm
687_In3Ni,0.2402447399500977,Fm-3m
689_In3Sr,-0.3304793817924882,Pm-3m
690_Ag6Al2,-0.0033059475086609,P4/nmm
692_Fe2Mo,0.8089052993960735,Fm-3m
693_Mo7P,0.2919101955614458,Fm-3m
694_AsBr3,0.507192221287605,P4/mmm
703_Pb5As,0.0742787194289308,Cmmm
717_TaBi,1.5440836077559703,F-43m
718_AgGe5,0.2757923473918933,Cmmm
722_Al14Th4,-0.3544823034813247,Pbam
729_CrNb,0.0704811032511401,Pm-3m
737_NiBi3,0.3715862485464503,Fm-3m
740_Ag5Al7,-0.0106816300969262,P-1
743_Al4P2,0.1063656280243972,I4/mcm
752_Ba2Ga2,-0.1956373653855494,Pmma
754_Ba3Sn,-0.322119701814052,Immm
759_P4Br16,0.0475859620767529,I-43m
768_Mo8Nb16,0.217704353426722,Fd-3m
769_P16Br4,0.5858727126604272,I23
771_Al2Pt4,-0.6594769920454873,Pnnm
775_MoI,1.3140727451876053,F-43m
776_As17Br12,0.0012304841898449,I-43m
780_NiTa,0.0359782446442089,P-6m2
783_Fe2Ir2,0.0966810213421247,P4/nmm
787_Al3I,0.4000964545887084,I4/mmm
790_Ba5V,0.5349305232872368,P4/mmm
791_K2As,-0.1842960229864036,I4/mmm
792_AuNp,1.4256368145629512,F-43m
800_Fe3Pd,0.0678074179691172,Pm-3m
802_FePd,0.0486880392537516,Pm-3m
808_In5Ta3,0.274984929722831,Cmmm
815_Pd4Rh,0.0493545376730246,I4/m
819_Au3Nb,-0.0370355227978214,Pmmm
826_BaSn5,-0.2592371020090927,Cmmm
829_Fe3Pb,0.8221365150147326,Fm-3m
832_Ni6P2,-0.3125298444586937,I4/mmm
833_Sb3Ge,0.2674849223565756,Cmmm
843_SbGe3,0.3111828316428111,Cmmm
921_Cr4P8,0.1722750167158722,Pa-3
922_Ag4Al4,-0.0125733738802225,Pmm2
929_GeP3,0.3912980832327397,Immm
931_Pt2As,-0.0404441525489787,I4/mmm
932_BaBr2,-2.124731627500796,I4/mmm
937_V4Br2,0.602972819729254,I4_1/amd
943_USb,-0.2871926910980855,P-6m2
958_Al3In,0.1618625852910868,Cmmm
961_PaSr,0.428211552056168,R-3m
966_Ag2Ca,-0.2523950355557402,I4/mmm
970_Nb4W8,0.124329705043389,Pnma
973_MnW,0.1476485737560633,Pm-3m
974_AgMn8,0.3058372083905188,I4/mmm
979_AuNb3,0.040060795731776,Imm2
982_Cr2Na2,0.6053910532536468,Cmme
983_Ag2Sn,-0.0088186502425434,I4/mmm
987_Cr2Na2,0.9853560370272048,Pmmn
989_Cr5Sr4,0.8622231105534092,I4/mmm
992_K3Na,0.0077935929563961,P4/mmm
994_Ga3Pt5,-0.561520434446523,Cmmm
1009_RhU,-0.1940488904539723,P-6m2
1014_CrRh2,0.4701862462303445,P4/mmm
1018_AlPd3,-0.5908285954344459,P4/mmm
1021_Ni3Sb,0.032134307323318,P4/mmm
1028_FeP,-0.2909302413017611,R-3m
1030_CrNb2,0.1022690800026554,Fmmm
1033_Ir2Mn2,-0.0092013547958025,P4/nmm
1034_Cr3W,0.070083144452175,P4/mmm
1035_K2Sn,-0.0105444293062548,I4/mmm
1042_Fe4Pb,0.5180408792710665,I4/mmm
1043_AsBr2,0.1637912403107397,I4/mmm
1046_Mo2W,-0.0029383677656393,I4/mmm
1049_Fe4V2,0.1077950162773397,Cmcm
1052_CuIr,2.1677452154660086,F-43m
1056_NiSn,-0.1179296850231041,P-6m2
1065_Cr3Rh,0.0961999135035913,P4/mmm
1071_AsBr2,0.0753329165068876,P4/mmm
1077_AgTa7,0.265534970245266,Fm-3m
1079_AuGa,0.0772690096115358,F-43m
1081_Fe3Na,0.7214530138825488,Pm-3m
1086_Al2Rh,-0.7934654617387066,I4/mmm
1088_NaPt4,0.9276235444384432,Im-3m
1099_AuU,0.1006976759970168,Fm-3m
1100_WSb,0.6333799695471152,Pm-3m
1106_SnW,1.9705389854412072,F-43m
1109_As3Br,0.4961707944660891,Fm-3m
1111_Ag7Al5,-0.0374998018127884,P1
1112_Cr3Ta,0.054785266293079,Immm
1113_IrAs5,0.915548865946659,F-43m
1116_Ir2Ta4,0.1685092472094496,Imma
1119_AlPd2,-0.7924205762264265,I4/mmm
1125_AlMo2,2.233849459482612,Fmmm
1132_FePt3,-0.1780280041811845,I4/mmm
1133_Mn2Sn4,-0.0217938214707539,I4/mcm
1142_InTa3,0.0484760350798882,P4/mmm
1146_Fe8Pb4,1.0841797110529658,Pa-3
1150_GaPt3,-0.4503010499927162,Pm-3m
1158_NaPd2,-0.0431735977720085,Immm
1159_SnW3,0.5108634037715429,P4/mmm
1164_Ba4Cu2,0.0391115110717175,Cmc2_1
1165_Nb10Ge6,-0.6144382601361036,I4/mcm
1172_CuNi,1.7193662460175383,F-43m
1175_Ba5Pd,-0.0416080374204114,Amm2
1178_P12As17,0.3348875683184654,I-43m
1179_As4Br2,0.4407940179014631,I4/mcm
1182_Nb2Pb4,0.5336396650961781,Cmcm
1186_Ag6Al2,-0.0471502445581117,Cmmm
1198_Ag5Al3,-0.0362252790731596,Amm2
1199_Pt10Sn6,-0.2581695353379691,I4/mcm
1207_Ce4Ge4,-0.9901764428373054,Pnma
1209_Ag4Al,-0.0270003615448651,Immm
1214_GaW3,0.2057357064825211,P4/mmm
1229_Nb2V6,0.1581114690204579,I4/mmm
1232_Pt7Sb,-0.1560119826484634,Fm-3m
1247_Ba2Ga2,-0.3509398047293142,Cmcm
1250_Ag2Mn,0.2204605998716194,I4/mmm
1253_AgBr3,0.0367241133058517,Cmmm
1254_P8Br16,0.5215730473216924,Fd-3m
1257_Ba6Ir2,0.3878091569580264,Pm-3n
1258_AgBr3,0.0322776735988974,Cmmm
1266_Mn5Sb,0.3337874259315647,P4/mmm
1268_Ca3W,0.735085956096504,P4/mmm
1280_Fe17Pd12,0.6157757955179565,I-43m
1284_Cr4Nb4,0.3977030851031742,P2_13
1297_RhU,0.4548304180968863,F-43m
1299_Cr2Na6,0.6015848251485396,Cmcm
1301_Al2Sb4,0.0344713044585702,Pnnm
1304_SrAs3,-0.6826751140489415,Pm-3m
1308_Ba2Sn4,-0.5594160073734505,Imma
1309_Al2Cu,-0.1656155871266828,Immm
1313_Sn4W,0.4976734814005475,I4/m
1315_P7As,0.7665221907047712,Fm-3m
1365_FePb3,0.9185793676251812,Cmmm
1383_CrPt3,-0.0451815759747766,P4/mmm
1389_Cu2Ga4,0.0349927688044265,Cmcm
1392_GaNb,-0.1452180837217334,R-3m
1410_K2Na,0.0087589688820123,I4/mmm
1412_FeK,1.3241645138926663,R-3m
1413_Nb2Pb2,0.4433461486233714,Cmcm
1415_Mo4Pb4,0.9888519019726364,Pnma
1417_Mn2Sb,0.1825550662347351,I4/mmm
1418_Ag4Al2,0.0167224435327266,I4/mcm
1433_Cr16W14,0.1711127888080928,P4_2/mnm
1434_Cr12P17,-0.0830506357085518,I-43m
1447_Fe2Pb2,0.2944677495223846,P4/nmm
1448_PtV3,-0.2197814555382198,Cmmm
1451_PbI2,-0.7771972389298755,P-3m1
1456_Ir4Na2,0.7132981850153968,Pnnm
1463_Cr2Na,1.0064532429628876,Immm
1469_CuGe,0.0786484601624302,P4/mmm
1476_Ni3Ta,-0.1899694483609204,Fm-3m
1478_Ta2Ge6,0.1118716085629225,I4/mmm
1479_Fe6Sb2,0.2828788980736254,Pmmn
1492_K6Sn2,-0.0242253265418126,Cmcm
1497_W5Sb24,0.4023882197469812,I-43m
1499_Fe6Sb2,0.3131206590505275,Cmcm
1502_Fe5Mo,0.1221333189670185,F-43m
1512_CuNi,0.6666003672900942,Fm-3m
1518_Mo2Pb4,0.5624454406346094,Cmcm
1525_CsYb,0.6718211478979981,F-43m
1527_Ba2Br2,-1.6453708263697826,P4/nmm
1530_NiTa5,0.4665004146776101,F-43m
1536_Ta5V,0.0288458920268771,Cmmm
1549_Ga3P,0.1349100492576389,Pm-3m
1550_Ag4Al6,-0.0121998775051977,P1
1553_AlTa2,-0.1247615256722092,I4/mmm
1558_AuPb,-0.0561221939407761,Fm-3m
1559_Cu6Pt5,-0.1148469734807642,P1
1562_NiP,-0.2095465905788165,P-6m2
1563_Ag2Na4,0.0735529798504162,Pnnm
1564_Fe4W2,0.2982040333764632,Cmcm
1567_AgIn3,0.0414522576685278,I4/mmm
1568_Cs16Bi16,-4.954624198783083,P2_1/c
1569_Pd20Ta10,-0.3203614440292625,P4_2/mnm
1590_PtYb,-0.9045942152103312,Fm-3m
1594_SbI,0.1741662779612185,Fm-3m
1595_Ag7Al5,-0.033099776589608,P1
1596_Ag4Ge6,1.1126645576840708,Fdd2
1597_MoSn,0.1935548928516741,P-6m2
1606_Ba2In4,-0.4937894542599756,Imma
1617_AlSr5,0.0473004984587275,Cmmm
1619_Fe3V,-0.1830790839423262,Fm-3m
1622_Fe44Mo2,0.2251934174866468,Fd-3m
1624_Al3Cu9,-0.0331233459433093,Pmmm
1627_Al3Sb,0.1942464372407792,Immm
1628_Nb2W2,0.333740593282716,Cmcm
1635_Mn3V,-0.0531336093233463,P4/mmm
1642_AgI,-0.3753316093644216,F-43m
1665_Ba3Ta,0.904670441205412,Immm
1666_Ba2Fe,0.8109463065854191,I4/mmm
1674_Pb2As4,0.0357977154458121,Cmcm
1677_Fe8Ir,0.0635756256994726,I4/mmm
1682_AcNb,1.5026302900040678,Fm-3m
1696_Cr3Na,0.9098419704397562,Immm
1703_Ba5Ir24,0.5284555203006704,I-43m
1705_CaMn2,6.453217612714281,Fmmm
1710_MnV2,-0.22532081361564,I4/mmm
1714_Ba3Ga,-0.0058325030941168,Pmm2
1715_Cr3Ta,0.1301554515644412,Cmmm
1721_Al10Au20,-0.3473274178695784,Pnnm
1722_Al18In6,0.1601819126916096,Pmmn
1725_CrNb,0.0447298304455507,Pm-3m
1732_PaSr,0.4385685916244535,R-3m
1736_CrSr3,0.3991310186583723,P4/mmm
1738_IrV,-0.4972864209587264,P4/mmm
1739_Ba12Ir17,0.7052706845245339,I-43m
1755_V3W,-0.0340694370188607,P4/mmm
1819_Sn6W10,0.5835910355843623,I4/mcm
