file_name,formula,space_group,value_per_atom
2032_SrAs2,SrAs2,Fmmm,0.9507100421627857
2042_K5As,K5As,P4/mmm,-0.0434061296714644
2043_BaIr2,BaIr2,Fm-3m,1.7508225033464004
2058_AcSm,AcSm,Fm-3m,0.3655227245744945
2060_BaFe2,BaFe2,I4/mmm,0.8755973013057728
2066_Fe2Ga2,Fe2Ga2,P4/nmm,-0.0240492364425461
2068_Ba2Ir,Ba2Ir,Fm-3m,-0.0891605456993988
2070_In5Sn,In5Sn,P4/mmm,-0.0015679249820171
2071_Ga12Pt12,Ga12Pt12,Pbcm,-0.4726474852203968
2074_Ca2In2,Ca2In2,P4/nmm,-0.458801559172195
2079_Fe2Ga4,Fe2Ga4,I4_1/amd,-0.0040748238131603
2080_SnP,SnP,Fm-3m,-0.0944015208122417
2084_Ce4Sb8,Ce4Sb8,Cmce,-1.0093768112312318
2092_K2Ge4,K2Ge4,Pnnm,0.2058314233855368
2110_RhYb,RhYb,Pm-3m,-0.4724318611785012
2121_AlK3,AlK3,P4/mmm,0.2818258477525277
2122_CaGa4,CaGa4,C2/m,-0.4087614125768802
2123_V4W2,V4W2,I4_1/amd,0.5373678233111873
2125_AgSn4,AgSn4,I4/mmm,0.2672076135465829
2127_MoTa2,MoTa2,I4/mmm,-0.1478099950723385
2129_P3As,P3As,Pm-3m,0.7466427268971589
2132_P5As,P5As,F-43m,0.7834809435520972
2138_Mo3Sr,Mo3Sr,Cmmm,0.7152137656734343
2151_Ba3Ta,Ba3Ta,P4/mmm,0.8496433783953377
2159_Al4Rh2,Al4Rh2,Imma,-0.3845005338222644
2163_NbV2,NbV2,I4/mmm,0.0208508165574651
2164_MoSr3,MoSr3,P4/mmm,0.8728761706255601
2168_Pb6As18,Pb6As18,Pmmn,0.1753297828027603
2177_Ag12Br12,Ag12Br12,Pbcm,-0.342706718874014
2178_Ir4Ta8,Ir4Ta8,Pnma,-0.3445234546746931
2183_Na6Pb2,Na6Pb2,Pm-3n,-0.1099520900951809
2188_Al4Ta5,Al4Ta5,I4/mmm,-0.1559804665586502
2194_Ba2Sn4,Ba2Sn4,Cmcm,-0.4998577665251904
2196_Ca4Cr2,Ca4Cr2,I4_1/amd,0.5590748155391374
2201_TaV2,TaV2,Fmmm,0.0641019182028337
2207_Ca2Cr2,Ca2Cr2,I4_1/amd,0.7767976291677305
2211_CuK4,CuK4,Im-3m,0.2236390669345606
2214_Mn16W4,Mn16W4,I-43m,0.4719804598832496
2216_Ga2As2,Ga2As2,I4_1/amd,0.2016376448000651
2217_Ir3V,Ir3V,P4/mmm,-0.2390413103018538
2219_KP3,KP3,Cmmm,0.5613300460352102
2305_PdW,PdW,P4/mmm,0.2407341384406809
2317_KGe2,KGe2,Immm,0.0251469977801098
2319_Cr2Rh2,Cr2Rh2,I4_1/amd,0.0220272874187692
2320_Ir2As4,Ir2As4,Fd-3m,1.0017580786940574
2322_Ag2Na4,Ag2Na4,I4/mcm,-0.0503517501025424
2326_Cr3W,Cr3W,P4/mmm,0.0566739523358883
2330_Ag4Al4,Ag4Al4,I4/mmm,-0.015127320994988
2331_Ba2Cu,Ba2Cu,I4/mmm,0.0283396572121373
2361_K4Ge2,K4Ge2,Cmcm,0.1993859881267337
2370_Pd2W,Pd2W,Immm,-0.0741564389783917
2375_Ga13Mn13,Ga13Mn13,R-3m,5.485676899432976
2379_Sn2W4,Sn2W4,I4_1/amd,0.8977808676823535
2383_KSn,KSn,P4/mmm,-0.0660172371736229
2385_Cr4Nb2,Cr4Nb2,I4_1/amd,0.4819255786809115
2394_Ag4Al8,Ag4Al8,P-1,-0.0173691943988778
2397_Ba5V,Ba5V,P4/mmm,0.532105161076012
2402_Mn2Sb4,Mn2Sb4,I4_1/amd,0.2167492963155422
2417_Pb2Sr4,Pb2Sr4,Fd-3m,0.2314095017362637
2419_Ag5Al3,Ag5Al3,Amm2,-2.339860029082108
2423_Al3Sn5,Al3Sn5,Cmmm,0.1306375382299589
2429_Ir12As17,Ir12As17,I-43m,0.1461502202227663
2437_Na2Pt2,Na2Pt2,Fd-3m,-0.0138098961311601
2440_Cu2Ge6,Cu2Ge6,I4/mmm,0.3005277198815186
2445_Pd3Ta,Pd3Ta,P4/mmm,-0.2675461896751736
2450_CePt,CePt,P-6m2,-0.656573058654736
2455_Nb2P,Nb2P,I4/mmm,-0.4151316804238606
2457_GaPb,GaPb,P-6m2,0.1009691235960348
2464_Ir3V,Ir3V,P4/mmm,-0.0227992056291768
2467_Cu6Pt5,Cu6Pt5,P1,-0.1107428779714823
2472_IrBr3,IrBr3,P4/mmm,1.0878837307028393
